player_id,game_pk,fly_outs,ground_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,at_bats,ground_into_double_play,ground_into_triple_play,plate_appearances,total_bases,rbi,left_on_base,sac_bunts,sac_flies,game_date,playerID,nameFirst,nameLast,birthDate,birthYear,birthMonth,birthDay,debut,finalGame,bbrefID,debut_year,final_year
444482,565472,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2019-08-14,peralda01,David,Peralta,1987-08-14,1987,8,14,2014-06-01,2022-10-05,peralda01,2014,2022
444482,630115,0,0,0,0,0,0,0,0,0,2,0,4,0,0,4,2,1,0,0,0,2020-08-14,peralda01,David,Peralta,1987-08-14,1987,8,14,2014-06-01,2022-10-05,peralda01,2014,2022
444482,632877,0,2,1,0,0,0,0,0,0,2,0,4,0,0,4,2,1,1,0,0,2021-08-14,peralda01,David,Peralta,1987-08-14,1987,8,14,2014-06-01,2022-10-05,peralda01,2014,2022
444482,661864,0,1,0,0,0,0,1,1,0,1,0,3,0,0,4,1,1,0,0,0,2022-08-14,peralda01,David,Peralta,1987-08-14,1987,8,14,2014-06-01,2022-10-05,peralda01,2014,2022
444489,490960,1,2,0,0,0,0,0,0,0,1,0,4,0,0,4,1,0,0,0,0,2017-06-05,pinama01,Manny,Pina,1987-06-05,1987,6,5,2011-08-03,2022-04-24,pinama01,2011,2022
444489,530312,0,0,1,1,0,0,1,0,0,1,0,3,0,0,3,2,0,0,0,0,2018-06-05,pinama01,Manny,Pina,1987-06-05,1987,6,5,2011-08-03,2022-04-24,pinama01,2011,2022
446308,447503,0,0,1,1,0,1,0,0,0,2,0,4,0,0,4,6,3,1,0,0,2016-05-21,wietema01,Matt,Wieters,1986-05-21,1986,5,21,2009-05-29,2020-09-25,wietema01,2009,2020
446359,319439,2,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,2012-08-12,cozarza01,Zack,Cozart,1985-08-12,1985,8,12,2011-07-07,2019-05-26,cozarza01,2011,2019
446359,348505,0,1,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,2013-08-12,cozarza01,Zack,Cozart,1985-08-12,1985,8,12,2011-07-07,2019-05-26,cozarza01,2011,2019
446359,382317,0,3,0,0,0,0,0,0,0,0,0,4,1,0,4,0,0,2,0,0,2014-08-12,cozarza01,Zack,Cozart,1985-08-12,1985,8,12,2011-07-07,2019-05-26,cozarza01,2011,2019
446359,448586,1,1,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,1,0,0,2016-08-12,cozarza01,Zack,Cozart,1985-08-12,1985,8,12,2011-07-07,2019-05-26,cozarza01,2011,2019
446359,491837,2,1,1,0,0,1,0,1,0,1,0,4,0,0,5,4,1,0,0,0,2017-08-12,cozarza01,Zack,Cozart,1985-08-12,1985,8,12,2011-07-07,2019-05-26,cozarza01,2011,2019
446481,347084,0,2,0,0,0,0,0,0,0,1,0,3,0,0,4,1,0,3,1,0,2013-04-26,rodrise01,Sean,Rodriguez,1985-04-26,1985,4,26,2008-04-19,2020-09-19,rodrise01,2008,2020
446481,413924,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,1,1,2,0,0,2015-04-26,rodrise01,Sean,Rodriguez,1985-04-26,1985,4,26,2008-04-19,2020-09-19,rodrise01,2008,2020
446481,529779,0,1,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,1,0,0,2018-04-26,rodrise01,Sean,Rodriguez,1985-04-26,1985,4,26,2008-04-19,2020-09-19,rodrise01,2008,2020
446481,567072,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,2019-04-26,rodrise01,Sean,Rodriguez,1985-04-26,1985,4,26,2008-04-19,2020-09-19,rodrise01,2008,2020
448602,448464,0,1,1,0,0,1,1,0,0,3,0,5,1,0,5,6,3,2,0,0,2016-08-03,reynoma01,Mark,Reynolds,1983-08-03,1983,8,3,2007-05-16,2019-07-19,reynoma01,2007,2019
448602,491716,0,1,1,0,0,1,1,0,0,1,0,4,0,0,4,4,1,2,0,0,2017-08-03,reynoma01,Mark,Reynolds,1983-08-03,1983,8,3,2007-05-16,2019-07-19,reynoma01,2007,2019
448694,265737,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2010-08-28,wellsra01,Randy,Wells,1982-08-28,1982,8,28,2008-04-05,2012-06-26,wellsra01,2008,2012
449881,235100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2008-07-07,swindrj01,R. J.,Swindle,1983-07-07,1983,7,7,2008-07-07,2009-08-04,swindrj01,2008,2009
450314,414334,1,1,0,1,0,0,0,0,0,2,0,4,0,0,4,3,0,1,0,0,2015-05-26,zobribe01,Ben,Zobrist,1981-05-26,1981,5,26,2006-08-01,2019-09-29,zobribe01,2006,2019
450314,490817,1,1,0,0,0,0,1,1,0,0,0,3,0,0,4,0,0,0,0,0,2017-05-26,zobribe01,Ben,Zobrist,1981-05-26,1981,5,26,2006-08-01,2019-09-29,zobribe01,2006,2019
450314,530180,1,1,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,1,0,0,2018-05-26,zobribe01,Ben,Zobrist,1981-05-26,1981,5,26,2006-08-01,2019-09-29,zobribe01,2006,2019
452104,414095,1,0,1,0,0,0,2,0,0,1,0,4,0,0,4,1,0,2,0,0,2015-05-09,headlch01,Chase,Headley,1984-05-09,1984,5,9,2007-06-15,2018-05-11,headlch01,2007,2018
452104,447345,0,0,1,0,0,0,0,1,0,1,0,2,0,0,3,1,0,1,0,0,2016-05-09,headlch01,Chase,Headley,1984-05-09,1984,5,9,2007-06-15,2018-05-11,headlch01,2007,2018
452104,490591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017-05-09,headlch01,Chase,Headley,1984-05-09,1984,5,9,2007-06-15,2018-05-11,headlch01,2007,2018
452104,529961,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2018-05-09,headlch01,Chase,Headley,1984-05-09,1984,5,9,2007-06-15,2018-05-11,headlch01,2007,2018
452234,449263,0,1,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,1,0,0,2016-09-30,smithse01,Seth,Smith,1982-09-30,1982,9,30,2007-09-16,2017-09-30,smithse01,2007,2017
452252,288322,3,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,2,0,0,2011-07-17,lindad01,Adam,Lind,1983-07-17,1983,7,17,2006-09-02,2017-10-01,lindad01,2006,2017
452252,414999,2,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,2015-07-17,lindad01,Adam,Lind,1983-07-17,1983,7,17,2006-09-02,2017-10-01,lindad01,2006,2017
452252,491492,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2017-07-17,lindad01,Adam,Lind,1983-07-17,1983,7,17,2006-09-02,2017-10-01,lindad01,2006,2017
452254,446994,0,2,0,0,0,0,1,0,0,1,0,4,0,0,4,1,1,1,0,0,2016-04-13,pencehu01,Hunter,Pence,1983-04-13,1983,4,13,2007-04-28,2020-08-21,pencehu01,2007,2020
452254,490232,0,1,1,0,0,0,2,0,0,1,0,4,0,0,4,1,0,2,0,0,2017-04-13,pencehu01,Hunter,Pence,1983-04-13,1983,4,13,2007-04-28,2020-08-21,pencehu01,2007,2020
452254,529608,0,1,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,3,0,0,2018-04-13,pencehu01,Hunter,Pence,1983-04-13,1983,4,13,2007-04-28,2020-08-21,pencehu01,2007,2020
452254,566770,0,0,1,0,0,0,2,0,0,0,1,4,0,0,5,0,0,2,0,0,2019-04-13,pencehu01,Hunter,Pence,1983-04-13,1983,4,13,2007-04-28,2020-08-21,pencehu01,2007,2020
452718,70084,0,1,1,0,0,0,1,1,0,0,0,3,0,0,4,0,0,1,0,0,2007-08-26,kendrky01,Kyle,Kendrick,1984-08-26,1984,8,26,2007-06-13,2017-05-10,kendrky01,2007,2017
452718,265713,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2010-08-26,kendrky01,Kyle,Kendrick,1984-08-26,1984,8,26,2007-06-13,2017-05-10,kendrky01,2007,2017
452733,348129,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,2013-07-12,gorzeto01,Tom,Gorzelanny,1982-07-12,1982,7,12,2005-09-20,2016-07-03,gorzeto01,2005,2016
453056,415761,0,2,0,0,0,0,1,0,0,1,0,5,0,0,5,1,0,0,0,0,2015-09-11,ellsbja01,Jacoby,Ellsbury,1983-09-11,1983,9,11,2007-06-30,2017-09-30,ellsbja01,2007,2017
453056,449004,3,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,2016-09-11,ellsbja01,Jacoby,Ellsbury,1983-09-11,1983,9,11,2007-06-30,2017-09-30,ellsbja01,2007,2017
453056,492251,2,0,1,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,2017-09-11,ellsbja01,Jacoby,Ellsbury,1983-09-11,1983,9,11,2007-06-30,2017-09-30,ellsbja01,2007,2017
453192,244803,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2009-05-21,millean01,Andrew,Miller,1985-05-21,1985,5,21,2006-08-30,2021-10-01,millean01,2006,2021
453269,413737,0,1,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,2,0,0,2015-04-12,boescbr01,Brennan,Boesch,1985-04-12,1985,4,12,2010-04-23,2015-10-01,boescbr01,2010,2015
453281,319374,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,2012-08-07,leblawa01,Wade,LeBlanc,1984-08-07,1984,8,7,2008-09-03,2021-08-12,leblawa01,2008,2021
453286,491623,0,0,1,0,0,0,0,2,0,1,0,1,0,0,3,1,0,0,0,0,2017-07-27,scherma01,Max,Scherzer,1984-07-27,1984,7,27,2008-04-29,2022-10-01,scherma01,2008,2022
453286,530970,0,2,1,0,0,0,0,0,0,1,1,2,1,0,4,1,0,2,1,0,2018-07-27,scherma01,Max,Scherzer,1984-07-27,1984,7,27,2008-04-29,2022-10-01,scherma01,2008,2022
453385,319874,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,2012-09-12,richacl01,Clayton,Richard,1983-09-12,1983,9,12,2008-07-23,2019-07-13,richacl01,2008,2019
453568,381791,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2014-07-01,blackch02,Charlie,Blackmon,1986-07-01,1986,7,1,2011-06-07,2022-09-27,blackch02,2011,2022
453568,414824,1,0,0,0,0,0,1,2,0,0,0,2,0,0,4,0,0,1,0,0,2015-07-01,blackch02,Charlie,Blackmon,1986-07-01,1986,7,1,2011-06-07,2022-09-27,blackch02,2011,2022
453568,448062,1,0,0,1,0,0,0,0,0,2,0,4,0,0,4,3,0,0,0,0,2016-07-01,blackch02,Charlie,Blackmon,1986-07-01,1986,7,1,2011-06-07,2022-09-27,blackch02,2011,2022
453568,491312,0,2,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,2,0,0,2017-07-01,blackch02,Charlie,Blackmon,1986-07-01,1986,7,1,2011-06-07,2022-09-27,blackch02,2011,2022
453568,530657,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018-07-01,blackch02,Charlie,Blackmon,1986-07-01,1986,7,1,2011-06-07,2022-09-27,blackch02,2011,2022
453568,633460,0,2,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,1,0,0,2021-07-01,blackch02,Charlie,Blackmon,1986-07-01,1986,7,1,2011-06-07,2022-09-27,blackch02,2011,2022
453568,662997,0,1,1,0,0,1,2,0,0,1,0,4,1,0,4,4,1,2,0,0,2022-07-01,blackch02,Charlie,Blackmon,1986-07-01,1986,7,1,2011-06-07,2022-09-27,blackch02,2011,2022
454560,446931,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,4,0,0,2016-04-09,ellisaj01,A. J.,Ellis,1981-04-09,1981,4,9,2008-09-15,2018-09-30,ellisaj01,2008,2018
455104,286989,1,0,0,0,0,0,3,1,0,0,0,5,0,0,6,0,0,2,0,0,2011-04-08,iannech01,Chris,Iannetta,1983-04-08,1983,4,8,2006-08-27,2019-08-10,iannech01,2006,2019
455104,413671,1,1,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,3,0,0,2015-04-08,iannech01,Chris,Iannetta,1983-04-08,1983,4,8,2006-08-27,2019-08-10,iannech01,2006,2019
455104,446920,0,2,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,2016-04-08,iannech01,Chris,Iannetta,1983-04-08,1983,4,8,2006-08-27,2019-08-10,iannech01,2006,2019
455104,529533,0,1,0,0,0,0,2,0,0,0,0,4,1,0,4,0,0,1,0,0,2018-04-08,iannech01,Chris,Iannetta,1983-04-08,1983,4,8,2006-08-27,2019-08-10,iannech01,2006,2019
455104,565416,0,1,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,1,0,0,2019-04-08,iannech01,Chris,Iannetta,1983-04-08,1983,4,8,2006-08-27,2019-08-10,iannech01,2006,2019
455117,448640,1,1,0,0,0,0,1,0,0,1,0,4,0,0,4,1,0,4,0,0,2016-08-16,maldoma01,Martin,Maldonado,1986-08-16,1986,8,16,2011-09-03,2022-10-05,maldoma01,2011,2022
455117,631450,0,0,0,0,0,0,1,0,0,2,0,3,0,0,3,2,1,0,0,0,2020-08-16,maldoma01,Martin,Maldonado,1986-08-16,1986,8,16,2011-09-03,2022-10-05,maldoma01,2011,2022
455117,661448,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,2022-08-16,maldoma01,Martin,Maldonado,1986-08-16,1986,8,16,2011-09-03,2022-10-05,maldoma01,2011,2022
455139,414475,1,1,0,0,0,0,1,0,0,1,0,4,0,0,4,1,2,4,0,0,2015-06-05,chiriro01,Robinson,Chirinos,1984-06-05,1984,6,5,2011-07-18,2022-10-05,chiriro01,2011,2022
455139,530314,0,1,1,0,0,1,2,0,0,1,0,4,0,0,4,4,1,0,0,0,2018-06-05,chiriro01,Robinson,Chirinos,1984-06-05,1984,6,5,2011-07-18,2022-10-05,chiriro01,2011,2022
455759,415679,0,1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,2015-09-05,youngch04,Chris,Young,1983-09-05,1983,9,5,2006-08-18,2018-07-03,youngch04,2006,2018
455759,448912,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,4,1,0,0,0,2016-09-05,youngch04,Chris,Young,1983-09-05,1983,9,5,2006-08-18,2018-07-03,youngch04,2006,2018
455759,492176,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2017-09-05,youngch04,Chris,Young,1983-09-05,1983,9,5,2006-08-18,2018-07-03,youngch04,2006,2018
456030,448650,0,1,0,0,0,0,0,0,0,1,0,4,0,0,4,1,0,3,0,0,2016-08-17,pedrodu01,Dustin,Pedroia,1983-08-17,1983,8,17,2006-08-22,2019-04-17,pedrodu01,2006,2019
456078,413887,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2015-04-24,castiwe01,Welington,Castillo,1987-04-24,1987,4,24,2010-08-11,2019-09-29,castiwe01,2010,2019
456078,447143,0,1,2,0,0,1,1,2,0,3,0,5,0,0,7,6,3,2,0,0,2016-04-24,castiwe01,Welington,Castillo,1987-04-24,1987,4,24,2010-08-11,2019-09-29,castiwe01,2010,2019
456078,490387,0,0,1,1,0,0,1,0,0,1,0,4,0,0,4,2,0,0,0,0,2017-04-24,castiwe01,Welington,Castillo,1987-04-24,1987,4,24,2010-08-11,2019-09-29,castiwe01,2010,2019
456078,529757,0,2,0,0,0,0,0,0,0,1,0,4,0,0,4,1,0,0,0,0,2018-04-24,castiwe01,Welington,Castillo,1987-04-24,1987,4,24,2010-08-11,2019-09-29,castiwe01,2010,2019
456078,564942,0,2,0,0,0,0,0,1,0,1,0,3,0,0,4,1,0,0,0,0,2019-04-24,castiwe01,Welington,Castillo,1987-04-24,1987,4,24,2010-08-11,2019-09-29,castiwe01,2010,2019
456124,447853,1,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,2016-06-15,kratzer01,Erik,Kratz,1980-06-15,1980,6,15,2010-07-17,2020-09-23,kratzer01,2010,2020
456488,447851,0,1,0,0,0,0,0,0,0,1,0,3,0,0,3,1,0,2,0,0,2016-06-15,nunezed02,Eduardo,Nunez,1987-06-15,1987,6,15,2010-08-19,2020-07-26,nunezed02,2010,2020
456488,491096,2,1,0,0,0,0,0,0,0,1,0,4,0,0,4,1,0,2,0,0,2017-06-15,nunezed02,Eduardo,Nunez,1987-06-15,1987,6,15,2010-08-19,2020-07-26,nunezed02,2010,2020
456488,530435,0,2,0,0,0,0,0,2,0,0,0,3,0,0,5,0,0,2,0,0,2018-06-15,nunezed02,Eduardo,Nunez,1987-06-15,1987,6,15,2010-08-19,2020-07-26,nunezed02,2010,2020
456665,413749,1,3,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,2,0,0,2015-04-13,pearcst01,Steve,Pearce,1983-04-13,1983,4,13,2007-09-01,2019-05-31,pearcst01,2007,2019
456665,490230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2017-04-13,pearcst01,Steve,Pearce,1983-04-13,1983,4,13,2007-09-01,2019-05-31,pearcst01,2007,2019
456665,529611,0,1,2,1,0,0,0,0,0,1,0,2,0,0,2,2,2,1,0,0,2018-04-13,pearcst01,Steve,Pearce,1983-04-13,1983,4,13,2007-09-01,2019-05-31,pearcst01,2007,2019
456665,565030,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2019-04-13,pearcst01,Steve,Pearce,1983-04-13,1983,4,13,2007-09-01,2019-05-31,pearcst01,2007,2019
456701,318106,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2012-05-03,baileho02,Homer,Bailey,1986-05-03,1986,5,3,2007-06-08,2020-09-22,baileho02,2007,2020
456714,413815,0,0,1,0,0,0,1,0,0,2,0,4,0,0,4,2,1,0,0,0,2015-04-18,butlebi03,Billy,Butler,1986-04-18,1986,4,18,2007-05-01,2016-10-02,butlebi03,2007,2016
456715,413746,1,1,1,1,0,0,0,1,0,1,0,3,0,0,5,2,2,0,0,1,2015-04-13,cainlo01,Lorenzo,Cain,1986-04-13,1986,4,13,2010-07-16,2022-06-16,cainlo01,2010,2022
456715,446988,1,0,1,0,0,0,2,0,0,1,0,4,0,0,4,1,0,2,0,0,2016-04-13,cainlo01,Lorenzo,Cain,1986-04-13,1986,4,13,2010-07-16,2022-06-16,cainlo01,2010,2022
456715,490237,0,0,1,0,0,0,0,1,0,2,0,3,0,0,4,2,1,2,0,0,2017-04-13,cainlo01,Lorenzo,Cain,1986-04-13,1986,4,13,2010-07-16,2022-06-16,cainlo01,2010,2022
456715,529603,0,1,0,0,0,0,1,2,0,1,0,3,0,0,5,1,0,0,0,0,2018-04-13,cainlo01,Lorenzo,Cain,1986-04-13,1986,4,13,2010-07-16,2022-06-16,cainlo01,2010,2022
456715,565807,2,1,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,4,0,0,2019-04-13,cainlo01,Lorenzo,Cain,1986-04-13,1986,4,13,2010-07-16,2022-06-16,cainlo01,2010,2022
456715,632194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021-04-13,cainlo01,Lorenzo,Cain,1986-04-13,1986,4,13,2010-07-16,2022-06-16,cainlo01,2010,2022
457454,380967,0,1,2,0,0,1,0,1,0,2,0,3,1,0,4,5,1,1,0,0,2014-05-02,saltaja01,Jarrod,Saltalamacchia,1985-05-02,1985,5,2,2007-05-02,2018-09-29,saltaja01,2007,2018
457477,413724,1,0,2,0,0,1,2,0,0,2,0,5,0,0,5,5,1,3,0,0,2015-04-11,deazaal01,Alejandro,De Aza,1984-04-11,1984,4,11,2007-04-02,2017-10-01,deazaal01,2007,2017
457708,415529,1,1,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,1,0,0,2015-08-25,uptonju01,Justin,Upton,1987-08-25,1987,8,25,2007-08-02,2022-07-15,uptonju01,2007,2022
457708,448765,1,1,1,0,0,0,2,1,0,0,0,4,0,0,5,0,0,2,0,0,2016-08-25,uptonju01,Justin,Upton,1987-08-25,1987,8,25,2007-08-02,2022-07-15,uptonju01,2007,2022
457708,492011,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,1,0,0,2017-08-25,uptonju01,Justin,Upton,1987-08-25,1987,8,25,2007-08-02,2022-07-15,uptonju01,2007,2022
457708,565670,0,2,0,0,0,0,2,0,0,0,0,4,2,0,4,0,0,6,0,0,2019-08-25,uptonju01,Justin,Upton,1987-08-25,1987,8,25,2007-08-02,2022-07-15,uptonju01,2007,2022
457708,631423,2,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,2020-08-25,uptonju01,Justin,Upton,1987-08-25,1987,8,25,2007-08-02,2022-07-15,uptonju01,2007,2022
457727,490115,0,1,1,0,0,0,1,0,0,2,0,4,0,0,4,2,0,0,0,0,2017-04-04,maybica01,Cameron,Maybin,1987-04-04,1987,4,4,2007-08-17,2021-05-29,maybica01,2007,2021
457787,413914,1,1,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,2015-04-25,espinda01,Danny,Espinosa,1987-04-25,1987,4,25,2010-09-01,2017-09-15,espinda01,2010,2017
457787,490399,1,1,1,0,0,0,1,0,0,1,0,4,0,0,4,1,0,1,0,0,2017-04-25,espinda01,Danny,Espinosa,1987-04-25,1987,4,25,2010-09-01,2017-09-15,espinda01,2010,2017
457788,382627,0,1,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,3,1,0,2014-09-04,schafjo02,Jordan,Schafer,1986-09-04,1986,9,4,2009-04-05,2015-05-10,schafjo02,2009,2015
457803,286933,0,1,1,0,0,0,2,0,0,1,0,5,0,0,5,1,0,5,0,0,2011-04-03,bruceja01,Jay,Bruce,1987-04-03,1987,4,3,2008-05-27,2021-04-14,bruceja01,2008,2021
457803,490098,0,1,1,0,0,0,0,3,0,0,0,1,0,0,4,0,1,0,0,0,2017-04-03,bruceja01,Jay,Bruce,1987-04-03,1987,4,3,2008-05-27,2021-04-14,bruceja01,2008,2021
457803,529479,1,1,0,0,0,0,1,0,0,1,0,4,0,0,4,1,0,3,0,0,2018-04-03,bruceja01,Jay,Bruce,1987-04-03,1987,4,3,2008-05-27,2021-04-14,bruceja01,2008,2021
457803,634644,0,1,0,0,0,0,2,0,0,1,0,4,0,0,4,1,2,1,0,0,2021-04-03,bruceja01,Jay,Bruce,1987-04-03,1987,4,3,2008-05-27,2021-04-14,bruceja01,2008,2021
458015,415745,1,0,1,1,0,0,1,1,0,2,0,4,0,0,5,3,1,1,0,0,2015-09-10,vottojo01,Joey,Votto,1983-09-10,1983,9,10,2007-09-04,2022-08-16,vottojo01,2007,2022
458015,448979,0,0,2,1,0,1,1,0,0,4,0,5,0,0,5,8,1,0,0,0,2016-09-10,vottojo01,Joey,Votto,1983-09-10,1983,9,10,2007-09-04,2022-08-16,vottojo01,2007,2022
458015,492232,0,3,0,0,0,0,0,1,0,1,0,4,0,0,5,1,0,3,0,0,2017-09-10,vottojo01,Joey,Votto,1983-09-10,1983,9,10,2007-09-04,2022-08-16,vottojo01,2007,2022
458015,531560,0,0,1,1,0,0,3,1,0,1,0,4,0,0,5,2,2,2,0,0,2018-09-10,vottojo01,Joey,Votto,1983-09-10,1983,9,10,2007-09-04,2022-08-16,vottojo01,2007,2022
458015,566441,0,2,0,0,0,0,0,1,0,0,0,3,1,0,4,0,0,1,0,0,2019-09-10,vottojo01,Joey,Votto,1983-09-10,1983,9,10,2007-09-04,2022-08-16,vottojo01,2007,2022
458015,631634,1,3,1,0,0,0,0,0,0,1,0,5,0,0,5,1,0,2,0,0,2020-09-10,vottojo01,Joey,Votto,1983-09-10,1983,9,10,2007-09-04,2022-08-16,vottojo01,2007,2022
458015,632534,0,2,1,0,0,1,0,1,0,1,0,3,0,0,4,4,1,1,0,0,2021-09-10,vottojo01,Joey,Votto,1983-09-10,1983,9,10,2007-09-04,2022-08-16,vottojo01,2007,2022
458085,414646,0,1,1,0,0,0,1,0,0,1,0,3,0,0,3,1,0,1,0,0,2015-06-18,coghlch01,Chris,Coghlan,1985-06-18,1985,6,18,2009-05-08,2017-06-07,coghlch01,2009,2017
458085,447891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016-06-18,coghlch01,Chris,Coghlan,1985-06-18,1985,6,18,2009-05-08,2017-06-07,coghlch01,2009,2017
458210,288359,0,1,2,2,0,0,0,0,0,3,0,4,0,0,4,5,1,0,0,0,2011-07-20,casilal01,Alexi,Casilla,1984-07-20,1984,7,20,2006-09-01,2014-09-27,casilal01,2006,2014
458675,265514,2,0,2,0,0,1,1,0,0,2,0,5,0,0,5,5,4,1,0,0,2010-08-11,rasmuco01,Colby,Rasmus,1986-08-11,1986,8,11,2009-04-07,2018-07-01,rasmuco01,2009,2018
458675,348500,0,2,0,0,0,0,1,1,0,0,0,4,0,0,5,0,0,2,0,0,2013-08-11,rasmuco01,Colby,Rasmus,1986-08-11,1986,8,11,2009-04-07,2018-07-01,rasmuco01,2009,2018
458690,289241,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2011-09-23,volstch01,Chris,Volstad,1986-09-23,1986,9,23,2008-07-06,2018-07-26,volstch01,2008,2018
458709,236172,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2008-09-27,lannajo01,John,Lannan,1984-09-27,1984,9,27,2007-07-26,2014-04-13,lannajo01,2007,2014
458709,266148,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2010-09-27,lannajo01,John,Lannan,1984-09-27,1984,9,27,2007-07-26,2014-04-13,lannajo01,2007,2014
458709,289309,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,2011-09-27,lannajo01,John,Lannan,1984-09-27,1984,9,27,2007-07-26,2014-04-13,lannajo01,2007,2014
458731,348671,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013-08-24,gardnbr01,Brett,Gardner,1983-08-24,1983,8,24,2008-06-30,2021-10-03,gardnbr01,2008,2021
458731,415512,0,1,1,0,0,0,1,1,0,0,0,3,0,0,4,0,0,2,0,0,2015-08-24,gardnbr01,Brett,Gardner,1983-08-24,1983,8,24,2008-06-30,2021-10-03,gardnbr01,2008,2021
458731,448757,1,2,2,0,0,0,0,1,0,1,0,3,0,0,5,1,1,2,0,1,2016-08-24,gardnbr01,Brett,Gardner,1983-08-24,1983,8,24,2008-06-30,2021-10-03,gardnbr01,2008,2021
458731,492003,0,1,1,0,0,0,0,0,0,4,0,5,0,0,5,4,1,0,0,0,2017-08-24,gardnbr01,Brett,Gardner,1983-08-24,1983,8,24,2008-06-30,2021-10-03,gardnbr01,2008,2021
458731,531333,0,3,0,0,0,0,0,0,0,1,0,5,0,0,5,1,0,2,0,0,2018-08-24,gardnbr01,Brett,Gardner,1983-08-24,1983,8,24,2008-06-30,2021-10-03,gardnbr01,2008,2021
458731,565867,1,0,0,0,0,0,1,0,0,1,0,4,0,0,4,1,0,2,0,0,2019-08-24,gardnbr01,Brett,Gardner,1983-08-24,1983,8,24,2008-06-30,2021-10-03,gardnbr01,2008,2021
