total_splits,season,num_teams,rank,games_played,games_started,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,avg,at_bats,obp,slg,ops,caught_stealing,stolen_bases,stolen_base_percentage,ground_into_double_play,number_of_pitches,era,innings_pitched,wins,losses,saves,save_opportunities,holds,blown_saves,earned_runs,whip,batters_faced,outs,games_pitched,complete_games,shutouts,strikes,strike_percentage,hit_batsmen,balks,wild_pitches,pickoffs,total_bases,ground_outs_to_airouts,win_percentage,pitches_per_inning,games_finished,strikeout_walk_ratio,strikeouts_per9inn,walks_per9inn,hits_per9inn,runs_scored_per9,home_runs_per9,inherited_runners,inherited_runners_scored,catchers_interference,sac_bunts,sac_flies,team_id,team_name,team_link,player_id,player_full_name,player_link,player_first_name,player_last_name,league_id,league_name,league_link,sport_id,sport_link,sport_abbreviation,position_code,position_name,position_type,position_abbreviation,splits_tied_with_offset,splits_tied_with_limit,player_pool,type_display_name,group_display_name
651,2008,1,128,33,33,247,197,78,44,1,14,152,66,1,202,10,.256,789,.320,.368,.688,5,8,.615,27,3309,3.21,210.1,16,6,0,0,0,0,75,1.27,874,631,33,2,2,2110,.640,10,1,3,3,290,1.25,.727,15.73,0,2.30,6.50,2.82,8.64,3.34,0.60,0,0,0,6,3,111,Boston Red Sox,/api/v1/teams/111,452657,Jon Lester,/api/v1/people/452657,Jon,Lester,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,129,10,0,11,16,5,3,0,3,11,4,1,16,1,.296,54,.356,.519,.875,0,0,.---,4,235,3.21,14.0,1,0,0,0,0,0,5,1.43,59,42,10,0,0,136,.580,1,0,2,0,28,0.69,1.000,16.79,5,2.75,7.07,2.57,10.29,3.21,1.93,3,2,0,0,0,109,Arizona Diamondbacks,/api/v1/teams/109,434438,Billy Buckner,/api/v1/people/434438,Billy,Buckner,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,129,33,32,188,170,82,36,4,14,206,93,5,167,14,.232,720,.329,.351,.680,12,21,.636,14,3386,3.21,196.0,17,6,0,0,0,0,70,1.33,838,588,33,0,0,2073,.610,14,1,10,0,253,1.11,.739,17.28,1,2.22,9.46,4.27,7.67,3.77,0.64,0,0,0,6,5,113,Cincinnati Reds,/api/v1/teams/113,450172,Edinson Volquez,/api/v1/people/450172,Edinson,Volquez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,131,50,0,128,46,31,15,2,1,39,36,4,65,2,.239,272,.329,.320,.649,0,1,1.000,11,1132,3.22,72.2,6,2,3,6,8,3,26,1.39,316,218,50,0,0,673,.590,2,0,3,0,87,2.78,.750,15.58,13,1.08,4.83,4.46,8.05,3.84,0.12,28,13,0,3,3,136,Seattle Mariners,/api/v1/teams/136,429981,Roy Corcoran,/api/v1/people/429981,Roy,Corcoran,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,132,54,0,70,46,24,11,1,6,58,25,3,56,2,.249,225,.325,.387,.712,1,4,.800,3,986,3.22,58.2,5,1,0,2,11,2,21,1.38,257,176,54,0,0,617,.630,2,1,2,0,87,1.52,.833,16.81,12,2.32,8.90,3.84,8.59,3.68,0.92,17,9,0,2,3,113,Cincinnati Reds,/api/v1/teams/113,454537,Jared Burton,/api/v1/people/454537,Jared,Burton,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,133,14,0,38,32,18,6,2,3,20,8,1,36,0,.288,125,.328,.440,.768,0,0,.---,2,500,3.23,30.2,1,0,0,1,2,1,11,1.43,134,92,14,0,0,329,.660,0,0,0,1,55,1.19,1.000,16.30,4,2.50,5.87,2.35,10.57,5.28,0.88,13,7,0,0,1,140,Texas Rangers,/api/v1/teams/140,434180,Kameron Loe,/api/v1/people/434180,Kameron,Loe,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,134,34,34,323,141,84,36,3,14,147,45,7,194,1,.246,790,.285,.352,.637,3,14,.824,19,3137,3.24,211.0,14,11,0,0,0,0,76,1.13,851,633,34,1,0,1963,.630,1,0,2,0,278,2.29,.560,14.87,0,3.27,6.27,1.92,8.27,3.58,0.60,0,0,0,8,7,119,Los Angeles Dodgers,/api/v1/teams/119,117955,Derek Lowe,/api/v1/people/117955,Derek,Lowe,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,135,72,0,80,76,27,17,3,6,46,30,8,76,3,.276,275,.353,.425,.778,0,3,1.000,12,1196,3.25,69.1,4,6,0,4,19,4,25,1.53,311,208,72,0,0,704,.590,3,1,1,0,117,1.05,.400,17.25,17,1.53,5.97,3.89,9.87,3.50,0.78,15,2,0,2,1,113,Cincinnati Reds,/api/v1/teams/113,124000,David Weathers,/api/v1/people/124000,David,Weathers,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,136,65,0,54,59,24,18,2,3,84,18,4,54,7,.219,247,.288,.344,.632,0,1,1.000,1,1076,3.26,66.1,5,4,34,40,0,6,24,1.09,276,199,65,0,0,722,.670,7,0,1,0,85,0.92,.556,16.22,56,4.67,11.40,2.44,7.33,3.26,0.41,12,2,0,2,2,112,Chicago Cubs,/api/v1/teams/112,134268,Kerry Wood,/api/v1/people/134268,Kerry,Wood,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,137,56,0,105,58,26,19,1,6,34,19,8,85,2,.302,281,.351,.441,.792,3,3,.500,10,1011,3.26,69.0,3,4,1,1,1,0,25,1.51,303,207,56,0,0,647,.640,2,0,1,0,124,1.81,.429,14.65,30,1.79,4.43,2.48,11.09,3.39,0.78,21,6,0,1,0,143,Philadelphia Phillies,/api/v1/teams/143,424925,Clay Condrey,/api/v1/people/424925,Clay,Condrey,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,138,73,0,82,67,28,14,1,5,72,28,1,55,3,.205,268,.284,.321,.605,0,7,1.000,4,1275,3.27,74.1,1,2,2,5,18,3,27,1.12,307,223,73,0,0,788,.620,3,0,0,0,86,1.22,.333,17.15,16,2.57,8.72,3.39,6.66,3.39,0.61,45,16,0,4,4,111,Boston Red Sox,/api/v1/teams/111,434668,Manny Delcarmen,/api/v1/people/434668,Manny,Delcarmen,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,139,15,0,16,15,5,3,0,1,6,8,1,13,0,.265,49,.368,.388,.756,0,0,.---,4,226,3.29,13.2,1,0,0,0,0,0,5,1.54,58,41,15,0,0,133,.590,0,0,1,0,19,1.07,1.000,16.54,5,0.75,3.95,5.27,8.56,3.29,0.66,1,0,0,1,0,113,Cincinnati Reds,/api/v1/teams/113,118967,Kent Mercker,/api/v1/people/118967,Kent,Mercker,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,140,34,34,355,123,95,33,3,13,183,65,5,206,12,.242,850,.302,.334,.636,10,24,.706,25,3357,3.30,226.2,22,7,0,0,0,0,83,1.20,944,680,34,3,1,2141,.640,12,1,8,1,284,2.89,.759,14.81,0,2.82,7.27,2.58,8.18,3.77,0.52,0,0,0,8,9,109,Arizona Diamondbacks,/api/v1/teams/109,425630,Brandon Webb,/api/v1/people/425630,Brandon,Webb,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,141,33,33,201,201,74,45,1,15,159,57,1,182,4,.246,739,.303,.371,.674,8,23,.742,15,3144,3.32,195.0,12,9,0,0,0,0,72,1.23,804,585,33,0,0,2046,.650,4,0,7,6,274,1.00,.571,16.12,0,2.79,7.34,2.63,8.40,3.42,0.69,0,0,0,2,2,145,Chicago White Sox,/api/v1/teams/145,433579,John Danks,/api/v1/people/433579,John,Danks,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,142,72,0,59,68,28,9,1,6,78,38,3,61,3,.235,260,.336,.346,.682,3,7,.700,5,1272,3.33,70.1,5,4,34,40,0,6,26,1.41,307,211,72,0,0,771,.610,3,0,3,0,90,0.87,.556,18.09,63,2.05,9.98,4.86,7.81,3.58,0.77,15,9,0,3,3,113,Cincinnati Reds,/api/v1/teams/113,150188,Francisco Cordero,/api/v1/people/150188,Francisco,Cordero,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,143,74,0,100,49,36,14,2,9,80,25,0,78,3,.260,300,.323,.410,.733,1,7,.875,7,1303,3.33,78.1,1,1,0,1,5,1,29,1.31,335,235,74,0,0,799,.610,3,0,6,0,123,2.04,.500,16.63,20,3.20,9.19,2.87,8.96,4.14,1.03,36,12,0,7,0,113,Cincinnati Reds,/api/v1/teams/113,346793,Jeremy Affeldt,/api/v1/people/346793,Jeremy,Affeldt,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,144,33,33,214,211,86,45,4,19,206,40,4,204,6,.247,825,.286,.381,.667,2,9,.818,12,3339,3.33,216.0,16,8,0,0,0,0,80,1.13,881,648,33,1,1,2207,.660,6,0,11,0,314,1.01,.667,15.46,0,5.15,8.58,1.67,8.50,3.58,0.79,0,0,0,7,3,109,Arizona Diamondbacks,/api/v1/teams/109,429717,Dan Haren,/api/v1/people/429717,Dan,Haren,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,145,73,0,74,53,23,9,1,7,34,23,6,55,4,.259,212,.340,.410,.750,2,2,.500,6,903,3.34,56.2,2,6,1,5,15,4,21,1.38,243,170,73,0,0,562,.620,4,0,3,2,87,1.40,.250,15.94,12,1.48,5.40,3.65,8.74,3.65,1.11,46,17,0,2,2,121,New York Mets,/api/v1/teams/121,150011,Scott Schoeneweis,/api/v1/people/150011,Scott,Schoeneweis,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,146,45,5,42,74,26,4,1,10,75,34,1,40,0,.174,230,.280,.330,.610,1,3,.750,2,1116,3.34,64.2,3,4,10,12,3,2,24,1.14,265,194,45,0,0,695,.620,0,0,5,0,76,0.57,.429,17.26,24,2.21,10.44,4.73,5.57,3.62,1.39,13,4,0,1,0,136,Seattle Mariners,/api/v1/teams/136,453344,Brandon Morrow,/api/v1/people/453344,Brandon,Morrow,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,147,34,34,234,182,85,47,2,17,150,31,3,214,8,.278,769,.310,.411,.721,7,12,.632,24,3135,3.37,200.1,20,9,0,0,0,0,75,1.22,819,601,34,0,0,2085,.670,8,0,4,0,316,1.29,.690,15.65,0,4.84,6.74,1.39,9.61,3.82,0.76,0,0,0,4,7,147,New York Yankees,/api/v1/teams/147,119608,Mike Mussina,/api/v1/people/119608,Mike,Mussina,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,148,74,0,54,79,28,12,3,10,83,23,6,62,2,.225,276,.287,.399,.686,0,8,1.000,0,1243,3.38,72.0,6,3,44,51,0,7,27,1.18,303,216,74,0,0,832,.670,2,2,3,0,110,0.68,.667,17.26,71,3.61,10.38,2.88,7.75,3.50,1.25,16,6,0,0,2,117,Houston Astros,/api/v1/teams/117,407878,Jose Valverde,/api/v1/people/407878,Jose,Valverde,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,149,25,25,159,163,60,27,2,21,123,50,2,126,8,.222,567,.293,.388,.681,2,5,.714,8,2330,3.39,151.1,9,7,0,0,0,0,57,1.16,630,454,25,0,0,1457,.630,8,0,3,0,220,0.98,.563,15.40,0,2.46,7.31,2.97,7.49,3.57,1.25,0,0,1,1,3,141,Toronto Blue Jays,/api/v1/teams/141,451788,Shaun Marcum,/api/v1/people/451788,Shaun,Marcum,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,150,54,5,123,73,43,17,1,12,79,36,7,97,4,.264,368,.336,.413,.749,1,5,.833,11,1606,3.40,95.1,4,4,2,5,5,3,36,1.40,412,286,54,0,0,1035,.640,4,1,2,0,152,1.68,.500,16.85,11,2.19,7.46,3.40,9.16,4.06,1.13,21,4,0,4,0,119,Los Angeles Dodgers,/api/v1/teams/119,120221,Chan Ho Park,/api/v1/people/120221,Chan Ho,Park,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,151,48,0,20,49,16,5,1,5,47,29,4,31,3,.220,141,.360,.376,.736,1,1,.500,1,742,3.40,39.2,2,1,0,0,4,0,15,1.51,179,119,48,0,0,432,.580,3,0,5,0,53,0.41,.667,18.71,12,1.62,10.66,6.58,7.03,3.63,1.13,36,9,0,4,2,137,San Francisco Giants,/api/v1/teams/137,450527,Alex Hinshaw,/api/v1/people/450527,Alex,Hinshaw,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,152,72,0,75,71,30,8,0,3,58,37,4,51,4,.203,251,.314,.271,.585,2,6,.750,4,1289,3.41,68.2,7,8,29,38,3,9,26,1.28,296,206,72,0,0,763,.590,4,0,7,0,68,1.06,.467,18.77,59,1.57,7.60,4.85,6.68,3.93,0.39,15,1,0,3,1,146,Florida Marlins,/api/v1/teams/146,276514,Kevin Gregg,/api/v1/people/276514,Kevin,Gregg,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,152,31,2,33,36,13,6,0,2,26,13,0,32,1,.258,124,.331,.355,.686,3,1,.250,3,539,3.41,34.1,0,2,0,4,4,4,13,1.31,141,103,31,0,0,329,.610,1,0,2,2,44,0.92,.000,15.70,8,2.00,6.82,3.41,8.39,3.41,0.52,21,13,0,2,1,136,Seattle Mariners,/api/v1/teams/136,462945,Cesar Jimenez,/api/v1/people/462945,Cesar,Jimenez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,154,31,31,241,216,82,32,1,21,103,53,2,187,6,.253,740,.307,.384,.691,7,18,.720,28,3004,3.41,198.0,17,7,0,0,0,0,75,1.21,807,594,31,1,0,1855,.620,6,0,3,3,284,1.12,.708,15.17,0,1.94,4.68,2.41,8.50,3.73,0.95,0,0,1,5,2,108,Los Angeles Angels,/api/v1/teams/108,434578,Joe Saunders,/api/v1/people/434578,Joe,Saunders,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,155,47,12,117,148,49,27,1,13,77,48,0,114,2,.253,451,.325,.404,.729,2,4,.667,11,1947,3.42,118.1,5,3,2,3,1,1,45,1.37,506,355,47,0,0,1224,.630,2,1,2,0,182,0.79,.625,16.45,9,1.60,5.86,3.65,8.67,3.73,0.99,30,10,0,2,3,136,Seattle Mariners,/api/v1/teams/136,434884,Ryan Rowland-Smith,/api/v1/people/434884,Ryan,Rowland-Smith,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,156,28,28,123,233,66,26,1,20,141,42,2,161,3,.247,653,.294,.381,.675,5,8,.615,12,2694,3.45,172.1,11,4,0,0,0,0,66,1.18,703,517,28,0,0,1850,.690,3,0,6,0,249,0.53,.733,15.63,0,3.36,7.36,2.19,8.41,3.45,1.04,0,0,0,2,3,142,Minnesota Twins,/api/v1/teams/142,435044,Scott Baker,/api/v1/people/435044,Scott,Baker,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,157,31,31,239,157,85,48,0,17,175,80,7,198,8,.261,759,.335,.391,.726,4,19,.826,28,3199,3.45,200.2,9,11,0,0,0,0,77,1.39,857,602,31,2,0,2027,.630,8,1,8,1,297,1.52,.450,15.94,0,2.19,7.85,3.59,8.88,3.81,0.76,0,0,0,4,6,136,Seattle Mariners,/api/v1/teams/136,433587,Felix Hernandez,/api/v1/people/433587,Felix,Hernandez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,158,41,0,33,45,18,9,3,5,42,22,0,34,1,.227,150,.324,.427,.751,1,3,.750,7,759,3.46,41.2,3,3,7,11,6,4,16,1.34,177,125,41,0,0,479,.630,1,0,2,0,64,0.73,.500,18.22,23,1.91,9.07,4.75,7.34,3.89,1.08,11,3,0,1,3,138,St. Louis Cardinals,/api/v1/teams/138,453198,Chris Perez,/api/v1/people/453198,Chris,Perez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,159,32,32,200,206,87,36,9,21,183,56,1,202,4,.257,785,.309,.406,.715,4,2,.333,15,3227,3.47,202.1,13,10,0,0,0,0,78,1.28,851,607,32,1,0,2056,.640,4,1,8,2,319,0.97,.565,15.95,0,3.27,8.14,2.49,8.99,3.87,0.93,0,0,0,2,4,118,Kansas City Royals,/api/v1/teams/118,425844,Zack Greinke,/api/v1/people/425844,Zack,Greinke,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,160,21,0,20,26,13,6,1,3,22,22,4,24,0,.264,91,.404,.451,.855,0,1,1.000,1,450,3.47,23.1,0,2,1,5,5,4,9,1.97,114,70,21,0,0,258,.570,0,0,6,0,41,0.77,.000,19.29,5,1.00,8.49,8.49,9.26,5.01,1.16,11,7,0,0,1,116,Detroit Tigers,/api/v1/teams/116,451491,Joel Zumaya,/api/v1/people/451491,Joel,Zumaya,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,161,57,0,63,75,27,10,0,6,49,29,0,61,1,.252,242,.327,.368,.695,2,2,.500,6,1095,3.48,64.2,5,0,0,1,21,1,25,1.39,278,194,57,0,0,645,.590,1,0,1,0,89,0.84,1.000,16.93,3,1.69,6.82,4.04,8.49,3.76,0.84,47,16,0,0,6,118,Kansas City Royals,/api/v1/teams/118,118158,Ron Mahay,/api/v1/people/118158,Ron,Mahay,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,162,27,27,99,179,61,33,4,23,166,70,2,123,4,.220,558,.309,.418,.727,3,7,.700,6,2749,3.49,152.1,12,8,0,0,0,0,59,1.27,641,457,27,0,0,1739,.630,4,0,5,4,233,0.55,.600,18.05,0,2.37,9.81,4.14,7.27,3.60,1.36,0,0,0,4,5,139,Tampa Bay Rays,/api/v1/teams/139,431148,Scott Kazmir,/api/v1/people/431148,Scott,Kazmir,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,163,71,0,116,65,35,10,0,6,51,33,5,75,4,.253,296,.332,.348,.680,2,1,.333,13,1282,3.49,80.0,7,5,28,35,5,7,31,1.35,344,240,71,0,0,782,.610,4,0,2,0,103,1.78,.583,16.03,46,1.55,5.74,3.71,8.44,3.94,0.68,26,7,0,7,4,158,Milwaukee Brewers,/api/v1/teams/158,123415,Salomon Torres,/api/v1/people/123415,Salomon,Torres,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,164,28,3,64,50,21,4,0,4,26,22,1,43,2,.240,179,.325,.330,.655,1,3,.750,9,784,3.49,49.0,3,3,0,2,6,2,19,1.33,208,147,28,0,0,453,.580,2,0,1,0,59,1.28,.500,16.00,5,1.18,4.78,4.04,7.90,3.86,0.73,18,4,1,1,3,110,Baltimore Orioles,/api/v1/teams/110,458006,Matt Albers,/api/v1/people/458006,Matt,Albers,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,165,7,7,36,49,18,7,0,6,30,13,2,38,1,.252,151,.315,.417,.732,1,2,.667,1,620,3.49,38.2,2,3,0,0,0,0,15,1.32,167,116,7,1,1,396,.640,1,0,0,0,63,0.73,.400,16.03,0,2.31,6.98,3.03,8.84,4.19,1.40,0,0,0,2,0,119,Los Angeles Dodgers,/api/v1/teams/119,445590,Eric Stults,/api/v1/people/445590,Eric,Stults,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,166,32,32,184,246,89,32,4,23,214,47,2,198,8,.237,834,.283,.368,.651,4,16,.800,10,3428,3.49,219.0,16,7,0,0,0,0,85,1.12,897,657,32,2,1,2259,.660,8,1,5,0,307,0.75,.696,15.65,0,4.55,8.79,1.93,8.14,3.66,0.95,0,0,0,3,5,108,Los Angeles Angels,/api/v1/teams/108,429722,Ervin Santana,/api/v1/people/429722,Ervin,Santana,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,167,24,1,33,36,13,4,0,5,26,8,3,35,0,.280,125,.316,.432,.748,0,3,1.000,4,530,3.51,33.1,1,0,1,3,4,2,13,1.29,138,100,24,0,0,338,.640,0,0,1,0,54,0.92,1.000,15.90,5,3.25,7.02,2.16,9.45,3.51,1.35,10,5,0,2,3,121,New York Mets,/api/v1/teams/121,425530,Brian Stokes,/api/v1/people/425530,Brian,Stokes,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,168,34,32,191,251,88,44,5,28,186,42,6,192,6,.239,805,.278,.410,.688,5,7,.583,11,3243,3.52,212.1,15,8,0,0,0,0,83,1.10,868,637,34,1,1,2193,.680,6,3,1,0,330,0.76,.652,15.27,0,4.43,7.88,1.78,8.14,3.73,1.19,3,1,0,6,9,146,Florida Marlins,/api/v1/teams/146,445060,Ricky Nolasco,/api/v1/people/445060,Ricky,Nolasco,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,169,8,0,17,13,7,4,0,0,15,9,2,16,0,.262,61,.357,.328,.685,0,1,1.000,0,273,3.52,15.1,0,1,0,0,0,0,6,1.63,70,46,8,0,0,167,.610,0,0,2,0,20,1.31,.000,17.80,4,1.67,8.80,5.28,9.39,4.11,0.00,5,2,0,0,0,114,Cleveland Indians,/api/v1/teams/114,134003,Scott Elarton,/api/v1/people/134003,Scott,Elarton,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,169,2,2,9,9,4,2,0,0,5,3,0,12,0,.343,35,.395,.400,.795,0,0,.---,1,146,3.52,7.2,1,0,0,0,0,0,3,1.96,38,23,2,0,0,86,.590,0,0,0,0,14,1.00,1.000,19.04,0,1.67,5.87,3.52,14.09,4.70,0.00,0,0,0,0,0,140,Texas Rangers,/api/v1/teams/140,451262,A.J. Murray,/api/v1/people/451262,A.J.,Murray,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,171,20,3,32,71,22,10,0,3,29,14,1,39,1,.232,168,.290,.345,.635,1,9,.900,0,722,3.53,43.1,1,3,0,0,0,0,17,1.22,186,130,20,0,0,454,.630,1,0,1,0,58,0.45,.250,16.66,6,2.07,6.02,2.91,8.10,4.57,0.62,7,2,0,0,3,147,New York Yankees,/api/v1/teams/147,435500,Dan Giese,/api/v1/people/435500,Dan,Giese,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,171,42,0,55,40,24,8,1,2,30,25,4,38,1,.239,159,.342,.340,.682,1,7,.875,4,705,3.53,43.1,5,4,0,1,2,1,17,1.45,189,130,42,0,0,416,.590,1,0,2,0,54,1.38,.556,16.27,14,1.20,6.23,5.19,7.89,4.98,0.42,14,3,0,2,2,143,Philadelphia Phillies,/api/v1/teams/143,121955,Rudy Seanez,/api/v1/people/121955,Rudy,Seanez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,173,32,32,263,178,89,35,3,23,165,47,2,199,10,.253,788,.300,.392,.692,1,1,.500,16,3093,3.54,208.2,17,10,0,0,0,0,82,1.18,862,626,32,3,2,2105,.680,10,0,1,0,309,1.48,.630,14.82,0,3.51,7.12,2.03,8.58,3.84,0.99,0,0,0,8,9,117,Houston Astros,/api/v1/teams/117,400061,Roy Oswalt,/api/v1/people/400061,Roy,Oswalt,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,174,73,0,93,42,32,8,1,8,86,23,3,67,2,.234,286,.296,.353,.649,3,2,.400,10,1187,3.54,76.1,4,4,2,7,25,5,30,1.18,313,229,73,0,0,801,.670,2,0,3,0,101,2.21,.500,15.55,14,3.74,10.14,2.71,7.90,3.77,0.94,44,14,0,2,0,114,Cleveland Indians,/api/v1/teams/114,460370,Rafael Perez,/api/v1/people/460370,Rafael,Perez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,175,25,25,129,142,65,25,5,14,131,44,3,136,5,.256,531,.316,.401,.717,3,4,.571,11,2276,3.54,137.1,9,7,0,0,0,0,54,1.31,587,412,25,0,0,1457,.640,5,3,2,1,213,0.91,.563,16.57,0,2.98,8.58,2.88,8.91,4.26,0.92,0,0,0,2,5,117,Houston Astros,/api/v1/teams/117,434643,Wandy Rodriguez,/api/v1/people/434643,Wandy,Rodriguez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
651,2008,1,176,74,0,86,90,34,24,1,10,51,30,4,86,3,.278,309,.346,.460,.806,1,2,.667,7,1320,3.55,78.2,6,6,17,25,13,8,31,1.47,346,236,74,0,0,845,.640,3,0,3,0,142,0.96,.500,16.78,39,1.70,5.83,3.43,9.84,3.89,1.14,22,9,0,2,2,138,St. Louis Cardinals,/api/v1/teams/138,211041,Ryan Franklin,/api/v1/people/211041,Ryan,Franklin,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
