total_splits,season,num_teams,rank,games_played,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,avg,at_bats,obp,slg,ops,caught_stealing,stolen_bases,stolen_base_percentage,ground_into_double_play,number_of_pitches,plate_appearances,total_bases,rbi,left_on_base,sac_bunts,sac_flies,babip,ground_outs_to_airouts,catchers_interference,at_bats_per_home_run,team_id,team_name,team_link,player_id,player_full_name,player_link,player_first_name,player_last_name,league_id,league_name,league_link,sport_id,sport_link,sport_abbreviation,position_code,position_name,position_type,position_abbreviation,splits_tied_with_offset,splits_tied_with_limit,player_pool,type_display_name,group_display_name
1173,2007,1,205,33,4,1,2,1,1,0,0,1,0,2,0,.286,7,.375,.714,1.089,0,0,.---,0,34,8,5,1,4,0,0,.286,4.00,0,-.--,142,Minnesota Twins,/api/v1/teams/142,276371,Johan Santana,/api/v1/people/276371,Johan,Santana,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,hitting
1173,2007,1,205,11,2,2,1,0,0,0,3,0,0,2,1,.286,7,.375,.286,.661,0,0,.---,0,31,10,2,1,4,2,0,.500,1.00,0,-.--,135,San Diego Padres,/api/v1/teams/135,444839,Craig Stansberry,/api/v1/people/444839,Craig,Stansberry,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1173,2007,1,205,72,39,38,19,6,1,2,25,9,1,40,2,.286,140,.336,.386,.722,0,2,1.000,5,586,153,54,14,47,1,1,.333,1.03,0,70.00,115,Colorado Rockies,/api/v1/teams/115,430622,Cory Sullivan,/api/v1/people/430622,Cory,Sullivan,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1173,2007,1,205,38,34,9,11,2,3,2,13,5,0,18,1,.286,63,.348,.508,.856,1,0,.000,1,262,80,32,7,21,11,0,.333,3.78,0,31.50,146,Florida Marlins,/api/v1/teams/146,425883,Dontrelle Willis,/api/v1/people/425883,Dontrelle,Willis,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,hitting
1173,2007,1,215,118,133,91,42,27,2,5,58,50,7,111,0,.285,389,.364,.404,.768,1,0,.000,16,1599,443,157,51,151,1,3,.322,1.46,0,77.80,135,San Diego Padres,/api/v1/teams/135,408036,Josh Bard,/api/v1/people/408036,Josh,Bard,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,216,143,161,167,100,28,4,25,73,73,2,156,3,.285,547,.367,.488,.855,2,4,.667,9,2555,634,267,103,296,0,10,.285,0.96,1,21.88,147,New York Yankees,/api/v1/teams/147,425686,Hideki Matsui,/api/v1/people/425686,Hideki,Matsui,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1173,2007,1,217,123,121,125,82,21,10,7,114,58,0,140,1,.285,491,.359,.411,.770,8,12,.600,2,2213,559,202,34,148,4,5,.355,0.97,0,70.14,139,Tampa Bay Devil Rays,/api/v1/teams/139,493127,Akinori Iwamura,/api/v1/people/493127,Akinori,Iwamura,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1173,2007,1,218,144,156,112,78,31,8,7,127,55,8,155,3,.285,544,.353,.410,.763,5,13,.722,23,2306,608,223,60,231,4,2,.359,1.39,0,77.71,118,Kansas City Royals,/api/v1/teams/118,433597,Mark Teahen,/api/v1/people/433597,Mark,Teahen,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,219,47,40,47,31,8,1,11,41,13,0,49,0,.285,172,.328,.535,.863,0,1,1.000,3,653,190,92,39,81,1,4,.306,0.85,0,15.64,138,St. Louis Cardinals,/api/v1/teams/138,150449,Rick Ankiel,/api/v1/people/150449,Rick,Ankiel,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,220,135,170,90,52,33,2,5,70,34,5,129,2,.285,453,.335,.400,.735,3,6,.667,15,1808,495,181,66,200,3,3,.325,1.89,0,90.60,112,Chicago Cubs,/api/v1/teams/112,150218,Jacque Jones,/api/v1/people/150218,Jacque,Jones,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1173,2007,1,221,52,27,39,24,6,0,11,39,10,0,41,1,.285,144,.331,.556,.887,0,0,.---,1,638,157,80,31,75,0,2,.313,0.69,0,13.09,121,New York Mets,/api/v1/teams/121,135783,Ramon Castro,/api/v1/people/135783,Ramon,Castro,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,222,130,108,144,56,29,1,15,50,53,2,118,4,.284,415,.368,.467,.835,2,2,.500,8,1798,477,194,60,149,2,3,.292,0.75,0,27.67,109,Arizona Diamondbacks,/api/v1/teams/109,433582,Conor Jackson,/api/v1/people/433582,Conor,Jackson,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1173,2007,1,223,153,133,127,50,32,2,13,68,46,12,127,4,.284,447,.350,.452,.802,4,0,.000,10,1864,507,202,64,206,0,8,.305,1.05,2,34.38,119,Los Angeles Dodgers,/api/v1/teams/119,444843,Andre Ethier,/api/v1/people/444843,Andre,Ethier,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,224,108,74,81,40,10,1,9,47,35,5,80,5,.284,282,.373,.422,.795,0,0,.---,6,1157,322,119,45,139,0,0,.314,0.91,0,31.33,112,Chicago Cubs,/api/v1/teams/112,114260,Cliff Floyd,/api/v1/people/114260,Cliff,Floyd,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,225,32,22,19,10,5,1,0,10,1,0,19,3,.284,67,.324,.388,.712,0,3,1.000,0,212,74,26,7,25,3,0,.333,1.16,0,-.--,116,Detroit Tigers,/api/v1/teams/116,421124,Ramon Santiago,/api/v1/people/421124,Ramon,Santiago,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1173,2007,1,226,121,125,147,39,17,0,7,41,31,5,122,0,.283,431,.328,.371,.699,1,3,.750,6,1561,466,160,59,174,0,4,.297,0.85,0,61.57,119,Los Angeles Dodgers,/api/v1/teams/119,114596,Nomar Garciaparra,/api/v1/people/114596,Nomar,Garciaparra,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1173,2007,1,227,45,48,45,30,9,2,3,29,17,0,45,2,.283,159,.354,.421,.775,0,0,.---,7,706,186,67,22,74,5,3,.323,1.07,0,53.00,114,Cleveland Indians,/api/v1/teams/114,452678,Asdrubal Cabrera,/api/v1/people/452678,Asdrubal,Cabrera,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1173,2007,1,228,78,78,87,43,17,1,9,43,18,0,80,1,.283,283,.324,.445,.769,2,2,.500,11,1067,307,126,47,144,1,4,.302,0.90,0,31.44,138,St. Louis Cardinals,/api/v1/teams/138,113845,Juan Encarnacion,/api/v1/people/113845,Juan,Encarnacion,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,229,158,175,151,123,40,5,16,115,84,0,171,3,.283,605,.369,.445,.814,8,25,.758,11,3063,699,269,101,298,0,7,.322,1.16,0,37.81,147,New York Yankees,/api/v1/teams/147,110029,Bobby Abreu,/api/v1/people/110029,Bobby,Abreu,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,230,161,147,183,101,46,3,30,140,65,9,182,3,.282,646,.347,.502,.849,0,0,.---,6,2766,720,324,100,269,0,6,.315,0.80,0,21.53,135,San Diego Padres,/api/v1/teams/135,408236,Adrian Gonzalez,/api/v1/people/408236,Adrian,Gonzalez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1173,2007,1,231,148,109,110,99,29,1,46,142,103,10,138,10,.282,490,.411,.627,1.038,0,1,1.000,7,2449,612,307,121,219,1,8,.297,0.99,0,10.65,139,Tampa Bay Devil Rays,/api/v1/teams/139,150289,Carlos Pena,/api/v1/people/150289,Carlos,Pena,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1173,2007,1,232,129,163,105,50,31,3,11,96,9,1,141,1,.281,502,.294,.420,.714,2,2,.500,16,1809,515,211,63,225,1,2,.327,1.55,0,45.64,116,Detroit Tigers,/api/v1/teams/116,121358,Ivan Rodriguez,/api/v1/people/121358,Ivan,Rodriguez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,233,94,67,63,35,13,0,8,39,26,0,66,0,.281,235,.352,.438,.790,0,1,1.000,4,982,261,103,22,101,0,0,.309,1.06,0,29.38,112,Chicago Cubs,/api/v1/teams/112,444875,Matt Murton,/api/v1/people/444875,Matt,Murton,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,234,131,141,132,78,23,3,12,62,37,1,128,10,.281,456,.347,.423,.770,4,37,.902,10,1906,510,193,46,170,5,2,.302,1.07,0,38.00,143,Philadelphia Phillies,/api/v1/teams/143,425664,Shane Victorino,/api/v1/people/425664,Shane,Victorino,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,235,160,194,224,119,36,12,12,78,77,13,191,1,.280,681,.354,.421,.775,21,78,.788,6,2813,765,287,57,237,5,1,.302,0.87,0,56.75,121,New York Mets,/api/v1/teams/121,408314,Jose Reyes,/api/v1/people/408314,Jose,Reyes,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1173,2007,1,236,151,168,145,68,34,5,15,87,48,2,154,1,.280,550,.337,.442,.779,1,1,.500,13,2208,603,243,72,251,0,4,.308,1.16,0,36.67,110,Baltimore Orioles,/api/v1/teams/110,333492,Aubrey Huff,/api/v1/people/333492,Aubrey,Huff,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1173,2007,1,236,11,11,4,3,0,0,0,7,2,0,7,0,.280,25,.333,.280,.613,0,0,.---,1,102,31,7,2,21,4,0,.389,2.75,0,-.--,113,Cincinnati Reds,/api/v1/teams/113,455751,Bobby Livingston,/api/v1/people/455751,Bobby,Livingston,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,hitting
1173,2007,1,236,15,6,6,6,2,1,0,6,4,0,7,0,.280,25,.379,.440,.819,0,0,.---,1,112,29,11,1,12,0,0,.368,1.00,0,-.--,111,Boston Red Sox,/api/v1/teams/111,461235,Brandon Moss,/api/v1/people/461235,Brandon,Moss,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1173,2007,1,239,76,43,62,24,6,0,10,35,19,1,54,5,.280,193,.358,.466,.824,1,0,.000,2,800,218,90,26,75,0,1,.295,0.69,0,19.30,121,New York Mets,/api/v1/teams/121,113702,Damion Easley,/api/v1/people/113702,Damion,Easley,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1173,2007,1,240,48,36,39,15,3,0,5,20,4,1,36,2,.279,129,.311,.419,.730,0,0,.---,1,501,137,54,22,70,2,0,.298,0.92,0,25.80,143,Philadelphia Phillies,/api/v1/teams/143,400120,Chris Coste,/api/v1/people/400120,Chris,Coste,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,240,14,15,12,3,1,0,2,4,1,0,12,0,.279,43,.295,.442,.737,0,0,.---,5,140,44,19,8,20,0,0,.270,1.25,0,21.50,108,Los Angeles Angels,/api/v1/teams/108,407487,Juan Rivera,/api/v1/people/407487,Juan,Rivera,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1173,2007,2,242,75,54,59,32,11,2,1,28,21,1,53,4,.279,190,.361,.374,.735,6,22,.786,1,818,219,71,9,57,3,1,.321,0.92,0,190.00,137,San Francisco Giants,/api/v1/teams/137,434658,Rajai Davis,/api/v1/people/434658,Rajai,Davis,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1173,2007,1,243,111,61,80,62,20,4,17,129,37,4,102,5,.279,366,.349,.495,.844,1,0,.000,5,1632,414,181,62,179,1,5,.378,0.76,0,21.53,109,Arizona Diamondbacks,/api/v1/teams/109,448602,Mark Reynolds,/api/v1/people/448602,Mark,Reynolds,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1173,2007,1,244,125,98,116,55,23,1,20,101,23,2,120,12,.278,431,.330,.476,.806,1,3,.750,16,1745,470,205,72,180,0,4,.318,0.84,0,21.55,134,Pittsburgh Pirates,/api/v1/teams/134,294558,Xavier Nady,/api/v1/people/294558,Xavier,Nady,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,245,120,132,152,40,25,0,10,43,12,3,123,2,.278,442,.296,.403,.699,0,0,.---,16,1388,464,178,54,186,1,7,.285,0.87,0,44.20,158,Milwaukee Brewers,/api/v1/teams/158,283051,Johnny Estrada,/api/v1/people/283051,Johnny,Estrada,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,246,153,151,134,95,24,2,34,125,94,11,156,8,.278,561,.386,.510,.896,3,7,.700,11,2591,668,286,102,219,0,5,.300,1.13,0,16.50,117,Houston Astros,/api/v1/teams/117,204020,Lance Berkman,/api/v1/people/204020,Lance,Berkman,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1173,2007,1,247,139,131,150,70,23,2,15,56,56,4,129,4,.278,464,.359,.433,.792,2,6,.750,11,2057,526,201,68,242,0,2,.289,0.87,0,30.93,119,Los Angeles Dodgers,/api/v1/teams/119,114935,Luis Gonzalez,/api/v1/people/114935,Luis,Gonzalez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1173,2007,2,248,148,142,148,71,33,0,22,113,41,0,152,8,.278,547,.333,.459,.792,4,3,.429,16,2281,604,251,67,268,0,8,.310,0.96,0,24.86,117,Houston Astros,/api/v1/teams/117,421064,Ty Wigginton,/api/v1/people/421064,Ty,Wigginton,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1173,2007,1,249,86,70,60,32,12,4,3,43,22,0,65,0,.278,234,.336,.402,.738,4,5,.556,5,1023,260,94,29,109,1,3,.325,1.17,0,78.00,112,Chicago Cubs,/api/v1/teams/112,430917,Mike Fontenot,/api/v1/people/430917,Mike,Fontenot,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1173,2007,1,249,41,33,35,16,12,0,3,39,21,0,40,1,.278,144,.369,.424,.793,0,1,1.000,6,682,169,61,24,68,1,2,.356,0.94,0,48.00,133,Oakland Athletics,/api/v1/teams/133,435219,Jack Hannahan,/api/v1/people/435219,Jack,Hannahan,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1173,2007,2,249,24,6,8,9,1,0,1,12,7,1,10,0,.278,36,.395,.389,.784,0,0,.---,1,178,43,14,4,21,0,0,.391,0.75,0,36.00,143,Philadelphia Phillies,/api/v1/teams/143,425526,Pete Laforest,/api/v1/people/425526,Pete,Laforest,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1173,2007,1,249,5,5,7,2,1,0,0,1,1,1,5,0,.278,18,.316,.333,.649,0,1,1.000,0,51,19,6,2,6,0,0,.294,0.71,0,-.--,120,Washington Nationals,/api/v1/teams/120,430567,Brandon Watson,/api/v1/people/430567,Brandon,Watson,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1173,2007,1,253,91,67,27,28,3,0,2,35,10,0,48,1,.277,173,.321,.329,.650,5,7,.583,7,693,188,57,13,74,4,0,.338,2.48,0,86.50,136,Seattle Mariners,/api/v1/teams/136,217100,Willie Bloomquist,/api/v1/people/217100,Willie,Bloomquist,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1173,2007,1,254,105,42,24,29,3,3,1,21,13,2,33,0,.277,119,.348,.378,.726,1,18,.947,1,533,133,45,6,46,1,0,.330,1.75,0,119.00,143,Philadelphia Phillies,/api/v1/teams/143,456422,Michael Bourn,/api/v1/people/456422,Michael,Bourn,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1173,2007,1,255,72,52,52,26,12,0,5,23,16,0,46,3,.277,166,.349,.440,.789,0,0,.---,3,703,192,73,24,94,6,1,.295,1.00,0,33.20,147,New York Yankees,/api/v1/teams/147,137006,Doug Mientkiewicz,/api/v1/people/137006,Doug,Mientkiewicz,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1173,2007,1,256,162,117,184,118,34,5,24,155,101,9,174,17,.277,628,.390,.462,.852,10,33,.767,3,3111,748,290,78,198,0,2,.333,0.64,0,26.17,114,Cleveland Indians,/api/v1/teams/114,429713,Grady Sizemore,/api/v1/people/429713,Grady,Sizemore,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1173,2007,1,257,151,162,198,89,30,1,26,73,40,1,164,1,.277,592,.323,.463,.786,3,2,.400,13,2456,638,274,80,208,4,1,.279,0.82,0,22.77,158,Milwaukee Brewers,/api/v1/teams/158,429666,J.J. Hardy,/api/v1/people/429666,J.J.,Hardy,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1173,2007,1,258,155,94,201,63,30,0,26,94,81,3,147,7,.277,531,.377,.480,.857,0,0,.---,14,2540,624,255,95,215,0,5,.291,0.47,0,20.42,141,Toronto Blue Jays,/api/v1/teams/141,123245,Frank Thomas,/api/v1/people/123245,Frank,Thomas,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1173,2007,1,259,38,16,33,13,6,1,1,19,9,0,26,0,.277,94,.340,.394,.734,0,2,1.000,1,347,103,37,10,33,0,0,.338,0.48,0,94.00,109,Arizona Diamondbacks,/api/v1/teams/109,434625,Jeff Salazar,/api/v1/people/434625,Jeff,Salazar,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,260,144,112,180,78,24,1,30,99,85,14,146,1,.277,528,.372,.496,.868,1,6,.857,14,2486,623,262,93,237,0,9,.284,0.62,0,17.60,113,Cincinnati Reds,/api/v1/teams/113,115135,Ken Griffey Jr.,/api/v1/people/115135,Ken,Griffey,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,261,126,100,94,75,14,0,28,54,132,43,94,3,.276,340,.480,.565,1.045,0,5,1.000,13,1897,477,192,66,141,0,2,.254,1.06,0,12.14,137,San Francisco Giants,/api/v1/teams/137,111188,Barry Bonds,/api/v1/people/111188,Barry,Bonds,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1173,2007,1,262,147,129,135,91,26,10,16,117,79,3,144,4,.276,521,.375,.457,.832,5,9,.643,8,2505,608,238,68,187,2,2,.328,0.96,0,32.56,144,Atlanta Braves,/api/v1/teams/144,430637,Kelly Johnson,/api/v1/people/430637,Kelly,Johnson,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1173,2007,1,263,144,136,165,93,33,3,33,111,69,10,153,2,.276,554,.353,.525,.878,2,23,.920,8,2404,636,291,112,258,1,10,.286,0.82,0,16.79,121,New York Mets,/api/v1/teams/121,136860,Carlos Beltran,/api/v1/people/136860,Carlos,Beltran,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1173,2007,1,264,150,113,220,84,33,3,19,94,44,1,161,10,.276,583,.336,.441,.777,4,9,.692,10,2497,642,257,76,307,2,3,.300,0.51,0,30.68,133,Oakland Athletics,/api/v1/teams/133,407885,Mark Ellis,/api/v1/people/407885,Mark,Ellis,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1173,2007,1,265,144,147,147,87,28,5,16,107,64,1,151,7,.276,547,.356,.433,.789,0,5,1.000,19,2441,623,237,81,263,0,5,.315,1.00,0,34.19,142,Minnesota Twins,/api/v1/teams/142,150212,Michael Cuddyer,/api/v1/people/150212,Michael,Cuddyer,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,266,97,67,86,19,21,0,2,25,19,2,67,1,.276,243,.328,.387,.715,0,0,.---,7,893,265,94,34,131,0,2,.298,0.78,0,121.50,113,Cincinnati Reds,/api/v1/teams/113,123609,Javier Valentin,/api/v1/people/123609,Javier,Valentin,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,267,134,131,179,38,19,1,19,53,15,2,137,2,.276,497,.298,.433,.731,0,0,.---,13,1815,517,215,81,236,1,2,.276,0.73,0,26.16,137,San Francisco Giants,/api/v1/teams/137,134260,Bengie Molina,/api/v1/people/134260,Bengie,Molina,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,268,149,164,167,87,41,2,26,104,38,2,164,2,.276,595,.319,.482,.801,2,14,.875,18,2363,639,287,99,289,0,4,.294,0.98,0,22.88,136,Seattle Mariners,/api/v1/teams/136,134181,Adrian Beltre,/api/v1/people/134181,Adrian,Beltre,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1173,2007,1,269,130,101,81,79,19,0,35,134,95,11,119,6,.275,432,.410,.563,.973,1,0,.000,10,2249,536,243,96,158,0,3,.316,1.25,0,12.34,145,Chicago White Sox,/api/v1/teams/145,123272,Jim Thome,/api/v1/people/123272,Jim,Thome,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1173,2007,1,270,83,76,89,33,17,1,8,61,18,0,85,0,.275,309,.313,.414,.727,0,0,.---,9,1163,329,128,44,141,0,2,.318,0.85,0,38.62,133,Oakland Athletics,/api/v1/teams/133,120536,Mike Piazza,/api/v1/people/120536,Mike,Piazza,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1173,2007,1,271,99,59,68,27,10,0,7,50,17,2,66,4,.275,240,.330,.404,.734,0,2,1.000,7,959,264,97,29,114,0,3,.317,0.87,0,34.29,136,Seattle Mariners,/api/v1/teams/136,407777,Ben Broussard,/api/v1/people/407777,Ben,Broussard,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1173,2007,1,272,145,132,133,57,30,2,18,94,32,2,133,10,.275,484,.329,.457,.786,0,1,1.000,9,1909,534,221,74,203,2,6,.304,0.99,0,26.89,135,San Diego Padres,/api/v1/teams/135,450260,Kevin Kouzmanoff,/api/v1/people/450260,Kevin,Kouzmanoff,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1173,2007,1,273,111,112,107,30,15,0,6,43,34,5,97,3,.275,353,.340,.368,.708,1,1,.500,18,1400,396,130,40,160,2,4,.295,1.05,0,58.83,138,St. Louis Cardinals,/api/v1/teams/138,425877,Yadier Molina,/api/v1/people/425877,Yadier,Molina,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1173,2007,1,274,57,33,40,16,2,2,1,13,15,3,31,0,.274,113,.354,.354,.708,0,1,1.000,1,519,132,40,12,54,2,2,.297,0.83,0,113.00,109,Arizona Diamondbacks,/api/v1/teams/109,324432,Augie Ojeda,/api/v1/people/324432,Augie,Ojeda,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1173,2007,1,275,25,17,10,10,5,0,3,19,3,0,17,0,.274,62,.303,.500,.803,2,0,.000,2,237,66,31,12,31,0,1,.341,1.70,0,20.67,114,Cleveland Indians,/api/v1/teams/114,450204,Ben Francisco,/api/v1/people/450204,Ben,Francisco,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1173,2007,1,276,126,121,145,67,23,1,14,83,47,3,128,3,.274,467,.341,.418,.759,3,9,.750,22,2168,527,195,58,219,5,5,.304,0.83,0,33.36,110,Baltimore Orioles,/api/v1/teams/110,206551,Melvin Mora,/api/v1/people/206551,Melvin,Mora,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1173,2007,1,277,83,60,65,33,19,2,9,59,22,2,69,4,.274,252,.341,.472,.813,2,1,.333,5,1089,279,119,32,106,0,1,.324,0.92,0,28.00,134,Pittsburgh Pirates,/api/v1/teams/134,425491,Ryan Doumit,/api/v1/people/425491,Ryan,Doumit,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1173,2007,1,278,150,203,144,66,24,8,8,68,43,0,149,5,.273,545,.327,.391,.718,5,13,.722,14,2246,612,213,73,246,10,9,.295,1.41,0,68.12,147,New York Yankees,/api/v1/teams/147,466320,Melky Cabrera,/api/v1/people/466320,Melky,Cabrera,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
