total_splits,season,num_teams,rank,games_played,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,avg,at_bats,obp,slg,ops,caught_stealing,stolen_bases,stolen_base_percentage,ground_into_double_play,number_of_pitches,plate_appearances,total_bases,rbi,left_on_base,sac_bunts,sac_flies,babip,ground_outs_to_airouts,catchers_interference,at_bats_per_home_run,team_id,team_name,team_link,player_id,player_full_name,player_link,player_first_name,player_last_name,league_id,league_name,league_link,sport_id,sport_link,sport_abbreviation,position_code,position_name,position_type,position_abbreviation,splits_tied_with_offset,splits_tied_with_limit,player_pool,type_display_name,group_display_name
1141,2005,1,192,81,38,44,16,10,0,3,46,13,0,49,2,.283,173,.337,.393,.730,0,0,.---,2,756,192,68,18,86,2,2,.365,0.86,0,57.67,121,New York Mets,/api/v1/teams/121,218595,Chris Woodward,/api/v1/people/218595,Chris,Woodward,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,193,132,162,139,45,23,1,6,31,34,5,126,4,.283,445,.334,.380,.714,3,4,.571,16,1828,496,169,57,204,5,8,.288,1.17,0,74.17,146,Florida Marlins,/api/v1/teams/146,134001,Paul Lo Duca,/api/v1/people/134001,Paul,Lo Duca,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,194,148,155,148,81,32,2,24,102,31,6,156,19,.283,551,.338,.479,.817,1,1,.500,14,2117,611,264,76,219,1,9,.304,1.05,0,22.96,120,Washington Nationals,/api/v1/teams/120,115229,Jose Guillen,/api/v1/people/115229,Jose,Guillen,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1141,2005,1,195,21,15,11,5,1,1,0,13,2,0,15,0,.283,53,.309,.340,.649,1,0,.000,2,214,56,18,5,10,1,0,.375,1.36,0,-.--,140,Texas Rangers,/api/v1/teams/140,150210,Chad Allen,/api/v1/people/150210,Chad,Allen,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1141,2005,1,196,62,74,70,28,12,0,9,24,12,0,65,2,.283,230,.320,.452,.772,0,0,.---,6,790,247,104,30,107,0,3,.280,1.06,0,25.56,112,Chicago Cubs,/api/v1/teams/112,114596,Nomar Garciaparra,/api/v1/people/114596,Nomar,Garciaparra,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1141,2005,1,197,114,111,132,61,23,2,14,67,37,2,120,1,.282,426,.338,.444,.782,0,2,1.000,8,1751,468,189,68,180,1,3,.305,0.84,0,30.43,113,Cincinnati Reds,/api/v1/teams/113,110383,Rich Aurilia,/api/v1/people/110383,Rich,Aurilia,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1141,2005,1,198,101,45,98,61,13,6,21,113,39,1,98,14,.282,348,.372,.534,.906,5,9,.643,6,1580,407,186,54,129,1,5,.352,0.46,0,16.57,139,Tampa Bay Devil Rays,/api/v1/teams/139,430404,Jonny Gomes,/api/v1/people/430404,Jonny,Gomes,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1141,2005,1,199,18,7,11,4,2,0,1,5,4,0,9,0,.281,32,.361,.438,.799,0,0,.---,3,145,36,14,9,28,0,0,.308,0.64,0,32.00,111,Boston Red Sox,/api/v1/teams/111,120451,Roberto Petagine,/api/v1/people/120451,Roberto,Petagine,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,200,154,83,166,78,27,1,32,160,99,6,158,3,.281,562,.389,.504,.893,0,0,.---,12,2859,669,283,117,284,0,5,.336,0.50,0,17.56,143,Philadelphia Phillies,/api/v1/teams/143,150100,Pat Burrell,/api/v1/people/150100,Pat,Burrell,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1141,2005,1,201,77,69,49,29,15,0,4,22,23,0,52,4,.281,185,.373,.427,.800,2,4,.667,3,779,219,79,23,65,7,0,.302,1.41,0,46.25,158,Milwaukee Brewers,/api/v1/teams/158,112297,Jeff Cirillo,/api/v1/people/112297,Jeff,Cirillo,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1141,2005,1,202,34,30,21,7,4,2,1,15,4,0,25,2,.281,89,.323,.404,.727,1,0,.000,3,319,97,36,9,39,1,1,.324,1.43,0,89.00,118,Kansas City Royals,/api/v1/teams/118,429841,Matt Diaz,/api/v1/people/429841,Matt,Diaz,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1141,2005,1,203,99,130,76,37,12,3,2,38,8,1,91,4,.281,324,.306,.355,.661,2,4,.667,6,1148,347,115,28,106,10,1,.312,1.71,0,162.00,115,Colorado Rockies,/api/v1/teams/115,425446,Aaron Miles,/api/v1/people/425446,Aaron,Miles,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1141,2005,1,204,133,123,102,70,30,1,22,117,62,3,132,3,.281,470,.366,.489,.855,0,2,1.000,10,2235,539,230,70,227,1,3,.329,1.21,0,21.36,111,Boston Red Sox,/api/v1/teams/111,123660,Jason Varitek,/api/v1/people/123660,Jason,Varitek,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,205,76,48,77,36,11,0,14,37,30,3,62,0,.281,221,.362,.520,.882,0,0,.---,5,956,254,115,50,91,0,3,.277,0.62,0,15.79,113,Cincinnati Reds,/api/v1/teams/113,123609,Javier Valentin,/api/v1/people/123609,Javier,Valentin,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,206,121,104,125,53,20,2,4,58,27,0,109,10,.280,389,.340,.373,.713,9,17,.654,4,1541,433,145,32,133,3,4,.317,0.83,0,97.25,110,Baltimore Orioles,/api/v1/teams/110,275928,Luis Matos,/api/v1/people/275928,Luis,Matos,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1141,2005,1,207,162,184,162,92,32,2,20,99,71,6,172,2,.280,614,.355,.436,.791,4,9,.692,12,2733,690,268,89,242,0,3,.305,1.14,0,30.70,136,Seattle Mariners,/api/v1/teams/136,116380,Raul Ibanez,/api/v1/people/116380,Raul,Ibanez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1141,2005,1,208,139,179,195,75,35,1,15,51,40,3,163,1,.280,582,.325,.421,.746,5,5,.500,13,2155,629,245,82,224,2,4,.285,0.92,0,38.80,133,Oakland Athletics,/api/v1/teams/133,117276,Mark Kotsay,/api/v1/people/117276,Mark,Kotsay,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1141,2005,1,209,105,122,141,54,16,1,3,34,45,4,113,8,.280,404,.360,.347,.707,4,8,.667,11,1827,463,140,38,145,2,4,.296,0.87,0,134.67,135,San Diego Padres,/api/v1/teams/135,117928,Mark Loretta,/api/v1/people/117928,Mark,Loretta,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1141,2005,1,210,137,147,129,62,21,3,6,56,30,0,127,0,.279,455,.321,.378,.699,3,3,.500,15,1699,489,172,53,179,0,4,.305,1.14,0,75.83,118,Kansas City Royals,/api/v1/teams/118,150239,Terrence Long,/api/v1/people/150239,Terrence,Long,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1141,2005,1,211,23,21,9,7,1,0,0,3,2,0,12,1,.279,43,.326,.302,.628,1,0,.000,2,140,48,13,2,15,2,0,.300,2.33,0,-.--,147,New York Yankees,/api/v1/teams/147,121663,Rey Sanchez,/api/v1/people/121663,Rey,Sanchez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1141,2005,1,212,89,89,59,27,11,0,1,17,27,1,61,1,.279,219,.359,.342,.701,1,2,.667,14,946,254,75,18,95,6,1,.297,1.51,0,219.00,110,Baltimore Orioles,/api/v1/teams/110,114909,Chris Gomez,/api/v1/people/114909,Chris,Gomez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,213,102,51,71,31,16,1,7,55,20,1,66,3,.278,237,.335,.443,.778,0,0,.---,5,987,266,105,39,114,0,6,.326,0.72,0,33.86,119,Los Angeles Dodgers,/api/v1/teams/119,133342,Ricky Ledee,/api/v1/people/133342,Ricky,Ledee,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1141,2005,1,213,103,115,104,47,24,1,15,68,19,2,110,7,.278,395,.322,.458,.780,1,0,.000,10,1455,423,181,49,163,0,2,.303,1.11,0,26.33,110,Baltimore Orioles,/api/v1/teams/110,117919,Javy Lopez,/api/v1/people/117919,Javy,Lopez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,213,44,15,23,11,7,0,1,19,14,0,22,2,.278,79,.400,.405,.805,1,0,.000,0,446,95,32,9,42,0,0,.356,0.65,0,79.00,111,Boston Red Sox,/api/v1/teams/111,425903,Kevin Youkilis,/api/v1/people/425903,Kevin,Youkilis,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1141,2005,1,216,72,64,54,27,10,1,3,50,18,0,64,8,.278,230,.349,.370,.719,1,3,.750,9,952,258,85,23,92,0,2,.341,1.19,0,76.67,136,Seattle Mariners,/api/v1/teams/136,434604,Michael Morse,/api/v1/people/434604,Michael,Morse,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1141,2005,1,217,135,162,110,74,25,6,15,114,47,0,142,6,.278,511,.342,.438,.780,5,15,.750,16,2249,582,224,71,203,11,6,.327,1.47,1,34.07,145,Chicago White Sox,/api/v1/teams/145,435338,Tadahito Iguchi,/api/v1/people/435338,Tadahito,Iguchi,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1141,2005,1,218,47,52,23,16,5,0,7,18,15,0,35,0,.278,126,.352,.484,.836,1,1,.500,3,519,143,61,22,59,1,1,.275,2.26,0,18.00,108,Los Angeles Angels,/api/v1/teams/108,425773,Casey Kotchman,/api/v1/people/425773,Casey,Kotchman,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1141,2005,1,218,59,51,58,20,7,0,5,26,18,5,50,1,.278,180,.345,.400,.745,1,1,.500,5,761,204,72,23,71,4,1,.300,0.88,0,36.00,144,Atlanta Braves,/api/v1/teams/144,435263,Brian McCann,/api/v1/people/435263,Brian,McCann,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,220,109,100,137,36,17,1,2,34,27,1,102,2,.277,368,.327,.345,.672,0,2,1.000,11,1427,402,127,43,148,1,4,.298,0.73,0,184.00,137,San Francisco Giants,/api/v1/teams/137,110135,Edgardo Alfonzo,/api/v1/people/110135,Edgardo,Alfonzo,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1141,2005,2,221,68,62,39,18,6,1,0,24,11,0,46,2,.277,166,.326,.325,.651,1,6,.857,6,661,184,54,16,68,3,2,.319,1.59,0,-.--,116,Detroit Tigers,/api/v1/teams/116,150348,John McDonald,/api/v1/people/150348,John,McDonald,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1141,2005,1,222,157,182,146,69,30,3,20,95,40,4,157,3,.277,567,.322,.446,.768,3,8,.727,16,2242,623,253,89,236,1,12,.295,1.25,0,28.35,116,Detroit Tigers,/api/v1/teams/116,407155,Craig Monroe,/api/v1/people/407155,Craig,Monroe,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1141,2005,2,223,52,37,41,11,3,0,1,11,6,0,31,1,.277,112,.309,.330,.639,0,0,.---,2,483,127,37,14,53,4,4,.288,0.90,0,112.00,143,Philadelphia Phillies,/api/v1/teams/143,134002,Ramon Martinez,/api/v1/people/134002,Ramon,Martinez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1141,2005,1,224,139,115,183,72,33,3,26,56,28,3,135,1,.277,488,.317,.516,.833,0,0,.---,15,1848,518,252,79,207,0,1,.268,0.63,0,18.77,110,Baltimore Orioles,/api/v1/teams/110,400158,Jay Gibbons,/api/v1/people/400158,Jay,Gibbons,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1141,2005,1,225,84,121,68,66,25,4,9,54,35,0,92,1,.276,333,.346,.456,.802,0,0,.---,10,1555,371,152,38,164,1,1,.306,1.78,0,37.00,133,Oakland Athletics,/api/v1/teams/133,425853,Bobby Crosby,/api/v1/people/425853,Bobby,Crosby,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1141,2005,1,226,153,204,158,100,36,4,8,100,55,0,172,3,.276,623,.335,.385,.720,4,9,.692,15,2528,692,240,70,277,6,5,.315,1.29,0,77.88,111,Boston Red Sox,/api/v1/teams/111,121074,Edgar Renteria,/api/v1/people/121074,Edgar,Renteria,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1141,2005,1,227,133,126,126,48,32,3,16,61,40,3,117,7,.276,424,.345,.479,.824,3,0,.000,7,1703,477,203,61,179,2,4,.288,1.00,0,26.50,112,Chicago Cubs,/api/v1/teams/112,136664,Michael Barrett,/api/v1/people/136664,Michael,Barrett,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,228,162,279,163,96,19,13,2,45,41,1,181,9,.276,656,.326,.354,.680,17,57,.770,10,2663,719,232,47,196,10,2,.293,1.71,1,328.00,146,Florida Marlins,/api/v1/teams/146,334393,Juan Pierre,/api/v1/people/334393,Juan,Pierre,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1141,2005,1,229,76,88,23,29,7,3,0,39,10,0,56,2,.276,203,.316,.340,.656,5,20,.800,5,815,218,69,13,85,3,0,.341,3.83,0,-.--,139,Tampa Bay Devil Rays,/api/v1/teams/139,431157,Joey Gathright,/api/v1/people/431157,Joey,Gathright,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1141,2005,1,229,70,95,29,27,7,2,0,26,7,0,56,4,.276,203,.313,.330,.643,7,14,.667,5,688,217,67,11,66,3,0,.316,3.28,0,-.--,145,Chicago White Sox,/api/v1/teams/145,150367,Pablo Ozuna,/api/v1/people/150367,Pablo,Ozuna,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1141,2005,1,229,15,10,10,4,2,0,1,2,5,0,8,0,.276,29,.382,.448,.830,2,0,.000,0,136,35,13,1,10,1,0,.269,1.00,0,29.00,136,Seattle Mariners,/api/v1/teams/136,421684,Chris Snelling,/api/v1/people/421684,Chris,Snelling,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1141,2005,1,232,129,158,122,71,33,5,14,93,11,2,139,2,.276,504,.290,.444,.734,3,7,.700,19,1749,525,224,50,228,1,7,.309,1.30,0,36.00,116,Detroit Tigers,/api/v1/teams/116,121358,Ivan Rodriguez,/api/v1/people/121358,Ivan,Rodriguez,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,2,233,150,137,187,71,43,2,17,81,47,3,153,4,.276,555,.335,.452,.787,1,0,.000,11,2255,609,251,68,282,0,3,.296,0.73,0,32.65,135,San Diego Padres,/api/v1/teams/135,120922,Joe Randa,/api/v1/people/120922,Joe,Randa,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
1141,2005,1,234,158,173,123,80,34,1,19,98,78,8,148,2,.276,537,.367,.449,.816,0,1,1.000,17,2472,622,241,72,194,1,4,.304,1.41,0,28.26,158,Milwaukee Brewers,/api/v1/teams/158,407489,Lyle Overbay,/api/v1/people/407489,Lyle,Overbay,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,235,76,30,28,15,0,1,1,14,4,0,27,0,.276,98,.304,.327,.631,1,4,.800,1,312,103,32,6,52,1,0,.313,1.07,0,98.00,147,New York Yankees,/api/v1/teams/147,429420,Bubba Crosby,/api/v1/people/429420,Bubba,Crosby,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1141,2005,1,236,127,98,125,55,26,1,13,69,60,4,109,5,.275,396,.373,.444,.817,2,1,.333,9,1836,466,176,66,174,0,5,.301,0.78,0,30.46,118,Kansas City Royals,/api/v1/teams/118,122644,Matt Stairs,/api/v1/people/122644,Matt,Stairs,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,237,117,87,122,40,17,2,4,61,32,1,101,7,.275,367,.343,.365,.708,0,1,1.000,6,1510,410,134,40,148,2,2,.319,0.71,0,91.75,137,San Francisco Giants,/api/v1/teams/137,122497,J.T. Snow,/api/v1/people/122497,J.T.,Snow,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,238,87,103,97,38,21,2,7,30,31,3,85,1,.275,309,.339,.424,.763,0,0,.---,8,1225,347,131,32,110,2,4,.283,1.06,0,44.14,120,Washington Nationals,/api/v1/teams/120,123723,Jose Vidro,/api/v1/people/123723,Jose,Vidro,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,4,Second Base,Infielder,2B,,,ALL,season,hitting
1141,2005,1,239,115,148,106,65,19,10,8,59,53,3,113,1,.275,411,.356,.428,.784,12,23,.657,9,1850,480,176,38,127,11,4,.302,1.40,0,51.38,135,San Diego Padres,/api/v1/teams/135,150353,Dave Roberts,/api/v1/people/150353,Dave,Roberts,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,8,Outfielder,Outfielder,CF,,,ALL,season,hitting
1141,2005,1,240,108,80,36,30,12,1,9,57,27,1,64,1,.275,233,.348,.451,.799,0,4,1.000,10,1085,265,105,42,115,1,3,.324,2.22,0,25.89,144,Atlanta Braves,/api/v1/teams/144,212297,Julio Franco,/api/v1/people/212297,Julio,Franco,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,241,109,105,123,54,21,0,15,52,50,1,103,1,.275,375,.355,.451,.806,1,0,.000,11,1814,434,169,58,170,0,8,.278,0.85,0,25.00,133,Oakland Athletics,/api/v1/teams/133,430681,Dan Johnson,/api/v1/people/430681,Dan,Johnson,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,242,56,39,55,22,9,0,2,12,18,0,39,0,.275,142,.356,.380,.736,6,7,.538,4,618,163,54,12,57,3,0,.289,0.71,0,71.00,135,San Diego Padres,/api/v1/teams/135,124695,Eric Young Sr.,/api/v1/people/124695,Eric,Young,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1141,2005,1,243,124,108,135,64,29,1,13,59,53,3,112,3,.275,408,.357,.446,.803,1,2,.667,7,1736,470,182,67,188,0,6,.289,0.80,0,31.38,111,Boston Red Sox,/api/v1/teams/111,119811,Trot Nixon,/api/v1/people/119811,Trot,Nixon,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1141,2005,1,244,154,189,195,59,33,1,9,47,18,3,157,3,.274,572,.298,.383,.681,4,8,.667,22,1975,609,219,54,210,12,4,.285,0.97,0,63.56,112,Chicago Cubs,/api/v1/teams/112,120413,Neifi Perez,/api/v1/people/120413,Neifi,Perez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1141,2005,1,245,105,107,121,49,25,3,3,41,34,0,99,5,.274,361,.342,.385,.727,1,2,.667,5,1406,407,139,40,142,3,4,.299,0.88,0,120.33,141,Toronto Blue Jays,/api/v1/teams/141,431094,Aaron Hill,/api/v1/people/431094,Aaron,Hill,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,10,Designated Hitter,Hitter,DH,,,ALL,season,hitting
1141,2005,1,246,145,121,166,74,29,2,31,99,39,3,145,9,.274,529,.333,.512,.845,4,11,.733,15,2320,579,271,86,234,0,2,.284,0.73,0,17.06,145,Chicago White Sox,/api/v1/teams/145,113679,Jermaine Dye,/api/v1/people/113679,Jermaine,Dye,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1141,2005,1,247,132,169,164,69,27,3,10,73,34,2,151,8,.274,551,.323,.388,.711,5,7,.583,11,2141,599,214,56,170,1,5,.298,1.03,0,55.10,142,Minnesota Twins,/api/v1/teams/142,122784,Shannon Stewart,/api/v1/people/122784,Shannon,Stewart,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1141,2005,1,248,46,51,33,11,7,0,0,12,5,0,35,1,.273,128,.306,.328,.634,0,0,.---,3,491,137,42,14,55,3,0,.302,1.55,0,-.--,140,Texas Rangers,/api/v1/teams/140,110184,Sandy Alomar Jr.,/api/v1/people/110184,Sandy,Alomar,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,249,161,225,211,99,24,17,7,78,27,0,190,2,.273,696,.300,.386,.686,15,60,.800,7,2660,733,269,58,205,4,4,.298,1.07,0,99.43,121,New York Mets,/api/v1/teams/121,408314,Jose Reyes,/api/v1/people/408314,Jose,Reyes,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,6,Shortstop,Infielder,SS,,,ALL,season,hitting
1141,2005,1,250,76,65,76,47,23,2,12,85,29,0,84,4,.273,308,.342,.477,.819,1,13,.929,5,1393,343,147,39,112,1,1,.340,0.86,0,25.67,121,New York Mets,/api/v1/teams/121,111904,Mike Cameron,/api/v1/people/111904,Mike,Cameron,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,9,Outfielder,Outfielder,RF,,,ALL,season,hitting
1141,2005,1,250,122,102,110,36,19,2,8,33,12,3,90,1,.273,330,.298,.415,.713,2,1,.333,8,1106,348,137,48,147,2,3,.281,0.93,0,41.25,109,Arizona Diamondbacks,/api/v1/teams/109,400090,Alex Cintron,/api/v1/people/400090,Alex,Cintron,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1141,2005,1,250,150,136,168,85,22,2,34,98,63,13,150,11,.273,550,.358,.505,.863,2,12,.857,5,2320,626,278,98,235,0,2,.276,0.81,0,16.18,121,New York Mets,/api/v1/teams/121,114260,Cliff Floyd,/api/v1/people/114260,Cliff,Floyd,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,7,Outfielder,Outfielder,LF,,,ALL,season,hitting
1141,2005,1,250,18,7,4,6,1,1,0,5,0,0,6,0,.273,22,.273,.409,.682,0,0,.---,0,86,22,9,0,6,0,0,.353,1.75,0,-.--,115,Colorado Rockies,/api/v1/teams/115,425551,Choo Freeman,/api/v1/people/425551,Choo,Freeman,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1141,2005,1,250,114,114,77,50,25,1,9,94,37,6,105,4,.273,385,.340,.413,.753,1,0,.000,16,1666,431,159,43,187,2,3,.337,1.48,0,42.78,158,Milwaukee Brewers,/api/v1/teams/158,119064,Damian Miller,/api/v1/people/119064,Damian,Miller,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,250,50,56,52,21,9,0,3,21,20,1,48,2,.273,176,.354,.375,.729,0,0,.---,3,787,199,66,14,77,1,0,.296,1.08,0,58.67,119,Los Angeles Dodgers,/api/v1/teams/119,425900,Dioner Navarro,/api/v1/people/425900,Dioner,Navarro,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,2,Catcher,Catcher,C,,,ALL,season,hitting
1141,2005,1,250,11,5,1,1,0,0,0,2,1,0,3,0,.273,11,.333,.273,.606,0,0,.---,2,49,12,3,0,2,0,0,.333,5.00,0,-.--,137,San Francisco Giants,/api/v1/teams/137,407378,Tony Torcato,/api/v1/people/407378,Tony,Torcato,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,X,Unknown,Unknown,X,,,ALL,season,hitting
1141,2005,1,257,153,180,160,86,33,3,7,109,47,3,166,1,.273,609,.325,.371,.696,3,10,.769,8,2571,667,226,66,240,4,2,.321,1.13,4,87.00,108,Los Angeles Angels,/api/v1/teams/108,113889,Darin Erstad,/api/v1/people/113889,Darin,Erstad,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,258,129,117,112,54,22,2,12,66,35,4,110,1,.272,404,.331,.426,.757,4,7,.636,7,1725,441,172,49,147,0,1,.300,1.04,0,33.67,139,Tampa Bay Devil Rays,/api/v1/teams/139,134162,Travis Lee,/api/v1/people/134162,Travis,Lee,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,3,First Base,Infielder,1B,,,ALL,season,hitting
1141,2005,1,259,142,140,100,57,21,3,9,100,43,4,126,3,.272,463,.337,.389,.726,4,8,.667,7,1880,512,180,58,210,2,1,.330,1.40,0,51.44,134,Pittsburgh Pirates,/api/v1/teams/134,406670,Rob Mackowiak,/api/v1/people/406670,Rob,Mackowiak,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,5,Third Base,Infielder,3B,,,ALL,season,hitting
