total_splits,season,num_teams,rank,games_played,games_started,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,avg,at_bats,obp,slg,ops,caught_stealing,stolen_bases,stolen_base_percentage,ground_into_double_play,number_of_pitches,era,innings_pitched,wins,losses,saves,save_opportunities,holds,blown_saves,earned_runs,whip,batters_faced,outs,games_pitched,complete_games,shutouts,strikes,strike_percentage,hit_batsmen,balks,wild_pitches,pickoffs,total_bases,ground_outs_to_airouts,win_percentage,pitches_per_inning,games_finished,strikeout_walk_ratio,strikeouts_per9inn,walks_per9inn,hits_per9inn,runs_scored_per9,home_runs_per9,inherited_runners,inherited_runners_scored,catchers_interference,sac_bunts,sac_flies,team_id,team_name,team_link,player_id,player_full_name,player_link,player_first_name,player_last_name,league_id,league_name,league_link,sport_id,sport_link,sport_abbreviation,position_code,position_name,position_type,position_abbreviation,splits_tied_with_offset,splits_tied_with_limit,player_pool,type_display_name,group_display_name
664,2009,1,165,61,0,54,21,15,1,0,4,28,11,3,28,0,.214,131,.275,.313,.588,1,2,.667,6,580,3.47,36.1,1,0,5,5,9,0,14,1.07,142,109,61,0,0,372,.640,0,0,0,0,41,2.57,1.000,15.96,13,2.55,6.94,2.72,6.94,3.72,0.99,57,9,0,0,0,139,Tampa Bay Rays,/api/v1/teams/139,329092,Randy Choate,/api/v1/people/329092,Randy,Choate,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,165,33,33,273,165,87,32,3,13,198,85,6,183,10,.229,798,.309,.326,.635,6,15,.714,15,3570,3.47,218.0,15,12,0,0,0,0,84,1.23,914,654,33,1,0,2175,.610,10,3,8,2,260,1.65,.556,16.38,0,2.33,8.17,3.51,7.56,3.59,0.54,0,0,0,15,6,115,Colorado Rockies,/api/v1/teams/115,434622,Ubaldo Jimenez,/api/v1/people/434622,Ubaldo,Jimenez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,167,14,12,63,82,30,9,0,9,53,25,0,53,0,.212,250,.284,.356,.640,0,1,1.000,6,1104,3.48,67.1,4,1,0,0,0,0,26,1.16,276,202,14,0,0,666,.600,0,0,1,0,89,0.77,.800,16.40,1,2.12,7.08,3.34,7.08,4.01,1.20,0,0,0,1,0,133,Oakland Athletics,/api/v1/teams/133,489189,Josh Outman,/api/v1/people/489189,Josh,Outman,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,168,32,32,348,159,94,49,3,11,105,27,1,218,8,.268,812,.297,.377,.674,4,1,.200,29,2954,3.49,214.0,15,12,0,0,0,0,83,1.14,865,642,32,3,2,1967,.670,8,0,4,0,306,2.19,.556,13.80,0,3.89,4.42,1.14,9.17,3.95,0.46,0,0,0,12,6,138,St. Louis Cardinals,/api/v1/teams/138,334492,Joel Pineiro,/api/v1/people/334492,Joel,Pineiro,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,169,59,0,111,58,36,19,1,7,58,29,4,73,4,.245,298,.319,.386,.705,1,0,.000,12,1157,3.50,79.2,2,6,1,1,6,0,31,1.28,333,239,59,0,0,733,.630,4,0,0,0,115,1.91,.250,14.52,17,2.00,6.55,3.28,8.25,4.07,0.79,36,11,0,1,1,141,Toronto Blue Jays,/api/v1/teams/141,425861,Shawn Camp,/api/v1/people/425861,Shawn,Camp,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,170,7,0,6,8,3,1,0,0,9,6,1,5,0,.179,28,.324,.214,.538,0,1,1.000,0,140,3.52,7.2,0,0,1,1,0,0,3,1.43,34,23,7,0,0,77,.550,0,0,1,0,6,0.75,.---,18.26,6,1.50,10.57,7.04,5.87,3.52,0.00,0,0,0,0,0,158,Milwaukee Brewers,/api/v1/teams/158,446099,John Axford,/api/v1/people/446099,John,Axford,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,171,43,1,75,103,36,14,0,10,69,16,2,69,5,.220,313,.268,.361,.629,2,10,.833,5,1247,3.54,84.0,10,1,1,2,5,1,33,1.01,337,252,43,0,0,833,.670,5,0,0,0,113,0.73,.909,14.85,10,4.31,7.39,1.71,7.39,3.86,1.07,29,8,0,1,2,147,New York Yankees,/api/v1/teams/147,469686,Alfredo Aceves,/api/v1/people/469686,Alfredo,Aceves,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,172,35,6,46,84,30,7,0,4,87,50,2,43,3,.167,257,.309,.241,.550,3,11,.786,4,1366,3.54,73.2,4,2,0,0,2,0,29,1.26,313,221,35,0,0,830,.610,3,1,6,0,62,0.55,.667,18.54,5,1.74,10.63,6.11,5.25,3.67,0.49,25,9,0,2,1,118,Kansas City Royals,/api/v1/teams/118,434565,Robinson Tejeda,/api/v1/people/434565,Robinson,Tejeda,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,173,64,0,61,56,26,14,2,7,68,30,1,46,1,.207,222,.300,.383,.683,0,3,1.000,11,978,3.56,65.2,6,1,1,4,9,3,26,1.16,262,197,64,0,0,575,.590,1,0,5,0,85,1.09,.857,14.89,20,2.27,9.32,4.11,6.30,3.56,0.96,45,12,0,5,4,108,Los Angeles Angels,/api/v1/teams/108,408072,Jason Bulger,/api/v1/people/408072,Jason,Bulger,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,174,14,14,82,71,31,10,3,8,53,34,1,71,5,.259,274,.350,.405,.755,2,1,.333,11,1266,3.58,73.0,4,7,0,0,0,0,29,1.44,316,219,14,0,0,769,.610,5,0,1,0,111,1.15,.364,17.34,0,1.56,6.53,4.19,8.75,3.82,0.99,0,0,0,2,1,135,San Diego Padres,/api/v1/teams/135,431162,Tim Stauffer,/api/v1/people/431162,Tim,Stauffer,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,175,71,0,52,76,24,15,2,5,35,19,5,57,1,.271,210,.326,.433,.759,1,2,.667,2,891,3.58,55.1,1,6,1,6,13,5,22,1.37,240,166,71,0,0,566,.640,1,1,4,0,91,0.68,.143,16.10,26,1.84,5.69,3.09,9.27,3.90,0.81,48,12,0,4,6,115,Colorado Rockies,/api/v1/teams/115,346847,Joe Beimel,/api/v1/people/346847,Joe,Beimel,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,176,1,1,5,4,2,0,0,0,5,4,0,4,1,.235,17,.391,.235,.626,1,2,.667,0,92,3.60,5.0,0,1,0,0,0,0,2,1.60,23,15,1,0,0,51,.550,1,0,0,0,4,1.25,.000,18.40,0,1.25,9.00,7.20,7.20,3.60,0.00,0,0,0,0,1,108,Los Angeles Angels,/api/v1/teams/108,113898,Kelvim Escobar,/api/v1/people/113898,Kelvim,Escobar,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,176,75,0,65,90,30,11,4,6,49,23,1,70,2,.262,267,.321,.401,.722,0,5,1.000,7,1133,3.60,70.0,7,3,2,5,17,3,28,1.33,299,210,75,0,0,733,.650,2,0,6,0,107,0.72,.700,16.19,15,2.13,6.30,2.96,9.00,3.86,0.77,32,14,0,3,4,142,Minnesota Twins,/api/v1/teams/142,400010,Jon Rauch,/api/v1/people/400010,Jon,Rauch,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,176,71,0,38,52,19,10,0,4,44,27,6,37,5,.216,171,.340,.345,.685,1,1,.500,2,841,3.60,45.0,4,1,1,2,20,1,18,1.42,203,135,71,0,0,493,.590,5,0,2,1,59,0.73,.800,18.69,13,1.63,8.80,5.40,7.40,3.80,0.80,67,14,0,0,0,158,Milwaukee Brewers,/api/v1/teams/158,449777,Mitch Stetter,/api/v1/people/449777,Mitch,Stetter,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,179,7,7,62,26,17,9,0,4,30,13,0,49,0,.295,166,.346,.422,.768,4,1,.200,5,603,3.61,42.1,2,1,0,0,0,0,17,1.46,180,127,7,0,0,397,.660,0,0,0,0,70,2.38,.667,14.24,0,2.31,6.38,2.76,10.42,3.61,0.85,0,0,0,1,0,144,Atlanta Braves,/api/v1/teams/144,218596,Tim Hudson,/api/v1/people/218596,Tim,Hudson,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,180,33,33,202,252,93,45,5,27,161,70,3,200,5,.247,809,.310,.415,.725,9,23,.719,17,3466,3.62,214.0,13,9,0,0,0,0,86,1.26,890,642,33,1,0,2165,.620,5,0,6,0,336,0.80,.591,16.20,0,2.30,6.77,2.94,8.41,3.91,1.14,0,0,0,4,2,116,Detroit Tigers,/api/v1/teams/116,429719,Edwin Jackson,/api/v1/people/429719,Edwin,Jackson,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,181,9,9,40,54,18,12,1,7,37,8,0,48,4,.273,176,.317,.472,.789,0,4,1.000,1,728,3.63,44.2,5,1,0,0,0,0,18,1.25,191,134,9,0,0,479,.660,4,0,0,0,83,0.74,.833,16.30,0,4.63,7.46,1.61,9.67,3.63,1.41,0,0,0,2,1,143,Philadelphia Phillies,/api/v1/teams/143,118377,Pedro Martinez,/api/v1/people/118377,Pedro,Martinez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,182,51,0,78,32,23,12,1,5,45,7,2,53,2,.256,207,.287,.396,.683,0,3,1.000,5,756,3.63,52.0,2,2,24,29,0,5,21,1.15,217,156,51,0,0,520,.690,2,0,2,0,82,2.44,.500,14.54,44,6.43,7.79,1.21,9.17,3.98,0.87,15,5,0,1,0,109,Arizona Diamondbacks,/api/v1/teams/109,430589,Chad Qualls,/api/v1/people/430589,Chad,Qualls,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,183,24,9,91,97,37,13,0,7,53,31,1,84,3,.263,320,.331,.369,.700,3,1,.250,10,1322,3.64,84.0,5,2,0,0,1,0,34,1.37,359,252,24,0,0,836,.630,3,0,1,2,118,0.94,.714,15.74,3,1.71,5.68,3.32,9.00,3.96,0.75,15,11,0,3,2,142,Minnesota Twins,/api/v1/teams/142,488846,Brian Duensing,/api/v1/people/488846,Brian,Duensing,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,184,31,31,224,179,94,41,3,22,172,65,4,196,6,.260,753,.321,.410,.731,11,16,.593,17,3159,3.65,200.0,11,9,0,0,0,0,81,1.31,842,600,31,1,1,1980,.630,6,0,11,0,309,1.25,.550,15.80,0,2.65,7.74,2.93,8.82,4.23,0.99,0,0,0,10,8,112,Chicago Cubs,/api/v1/teams/112,133225,Ryan Dempster,/api/v1/people/133225,Ryan,Dempster,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,185,28,7,85,81,34,19,5,7,64,33,9,87,5,.281,310,.357,.442,.799,2,9,.818,4,1341,3.65,79.0,6,4,0,0,0,0,32,1.52,355,237,28,0,0,861,.640,5,0,4,0,137,1.05,.600,16.97,5,1.94,7.29,3.76,9.91,3.87,0.80,13,4,0,5,2,119,Los Angeles Dodgers,/api/v1/teams/119,213711,Jeff Weaver,/api/v1/people/213711,Jeff,Weaver,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,186,49,0,44,39,24,9,1,5,63,22,3,41,3,.228,180,.317,.372,.689,0,4,1.000,4,855,3.65,49.1,2,2,1,4,13,3,20,1.28,212,148,49,0,0,550,.640,3,1,1,0,67,1.13,.500,17.33,12,2.86,11.49,4.01,7.48,4.38,0.91,29,7,0,4,3,111,Boston Red Sox,/api/v1/teams/111,453268,Daniel Bard,/api/v1/people/453268,Daniel,Bard,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,186,11,0,12,15,5,2,0,2,8,4,0,8,1,.186,43,.271,.372,.643,0,1,1.000,2,182,3.65,12.1,0,0,0,0,3,0,5,0.97,48,37,11,0,0,117,.640,1,0,0,0,16,0.80,.---,14.76,3,2.00,5.84,2.92,5.84,3.65,1.46,4,1,0,0,0,113,Cincinnati Reds,/api/v1/teams/113,459371,Ramon Ramirez,/api/v1/people/459371,Ramon,Ramirez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,186,15,0,9,14,6,1,0,0,14,11,0,13,0,.260,50,.393,.280,.673,1,2,.667,0,272,3.65,12.1,3,1,0,0,4,0,5,1.95,61,37,15,0,0,163,.600,0,0,0,0,14,0.64,.750,22.05,1,1.27,10.22,8.03,9.49,4.38,0.00,6,1,0,0,0,135,San Diego Padres,/api/v1/teams/135,452240,Adam Russell,/api/v1/people/452240,Adam,Russell,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,189,59,0,35,71,21,12,1,6,48,15,6,49,1,.245,200,.301,.405,.706,0,2,1.000,1,823,3.66,51.2,4,1,0,1,10,1,21,1.24,219,155,59,0,0,552,.670,1,0,1,0,81,0.49,.800,15.93,9,3.20,8.36,2.61,8.54,3.66,1.05,46,17,0,3,0,158,Milwaukee Brewers,/api/v1/teams/158,442707,Mark DiFelice,/api/v1/people/442707,Mark,DiFelice,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,190,11,11,76,43,27,9,1,7,60,30,0,51,1,.225,227,.317,.366,.683,3,7,.700,7,1086,3.67,61.1,2,4,0,0,0,0,25,1.32,261,184,11,0,0,632,.580,1,1,4,2,83,1.77,.333,17.71,0,2.00,8.80,4.40,7.48,3.96,1.03,0,0,0,2,1,141,Toronto Blue Jays,/api/v1/teams/141,519240,Marc Rzepczynski,/api/v1/people/519240,Marc,Rzepczynski,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,191,31,31,227,223,88,38,5,26,123,71,0,195,11,.257,759,.327,.423,.750,8,13,.619,19,3273,3.67,198.2,13,10,0,0,0,0,81,1.34,850,596,31,3,0,2026,.620,11,0,8,0,321,1.02,.565,16.47,0,1.73,5.57,3.22,8.83,3.99,1.18,0,0,0,4,5,140,Texas Rangers,/api/v1/teams/140,119154,Kevin Millwood,/api/v1/people/119154,Kevin,Millwood,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,192,9,9,45,61,19,6,1,6,30,19,1,35,4,.210,167,.304,.365,.669,1,1,.500,3,771,3.69,46.1,3,1,0,0,0,0,19,1.17,194,139,9,0,0,469,.610,4,0,0,0,61,0.74,.750,16.64,0,1.58,5.83,3.69,6.80,3.69,1.17,0,0,0,3,1,135,San Diego Padres,/api/v1/teams/135,453281,Wade LeBlanc,/api/v1/people/453281,Wade,LeBlanc,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,193,70,0,55,77,34,12,0,7,73,38,6,51,1,.203,251,.309,.335,.644,2,7,.778,2,1243,3.71,68.0,3,6,35,42,0,7,28,1.31,295,204,70,0,0,745,.600,1,0,1,0,84,0.71,.333,18.28,66,1.92,9.66,5.03,6.75,4.50,0.93,17,3,0,4,1,121,New York Mets,/api/v1/teams/121,408061,Francisco Rodriguez,/api/v1/people/408061,Francisco,Rodriguez,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,194,52,0,61,48,24,8,0,9,49,16,1,52,2,.250,208,.307,.418,.725,0,9,1.000,4,834,3.71,53.1,3,4,29,35,0,6,22,1.28,228,160,52,0,0,550,.660,2,0,0,0,87,1.27,.429,15.64,46,3.06,8.27,2.70,8.78,4.05,1.52,9,1,0,0,2,145,Chicago White Sox,/api/v1/teams/145,408057,Bobby Jenks,/api/v1/people/408057,Bobby,Jenks,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,195,6,6,31,36,19,6,0,2,36,13,1,33,0,.243,136,.309,.331,.640,1,4,.800,2,600,3.72,36.1,2,2,0,0,0,0,15,1.27,150,109,6,1,1,378,.630,0,0,1,0,45,0.86,.500,16.51,0,2.77,8.92,3.22,8.17,4.71,0.50,0,0,1,0,0,139,Tampa Bay Rays,/api/v1/teams/139,451584,Wade Davis,/api/v1/people/451584,Wade,Davis,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,196,30,30,178,162,78,45,3,21,204,94,5,150,5,.219,686,.316,.385,.701,2,19,.905,11,3202,3.73,185.2,13,12,0,0,0,0,77,1.31,793,557,30,1,0,1894,.590,5,0,9,0,264,1.10,.520,17.25,0,2.17,9.89,4.56,7.27,3.78,1.02,0,0,0,5,3,158,Milwaukee Brewers,/api/v1/teams/158,451596,Yovani Gallardo,/api/v1/people/451596,Yovani,Gallardo,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,197,15,15,99,132,43,20,1,9,52,27,0,87,4,.239,364,.295,.374,.669,1,0,.000,7,1503,3.74,96.1,5,4,0,0,0,0,40,1.18,401,289,15,0,0,965,.640,4,1,2,0,136,0.75,.556,15.60,0,1.93,4.86,2.52,8.13,4.02,0.84,0,0,0,1,5,136,Seattle Mariners,/api/v1/teams/136,434884,Ryan Rowland-Smith,/api/v1/people/434884,Ryan,Rowland-Smith,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,198,24,1,55,52,20,6,2,7,27,20,1,32,1,.198,162,.285,.389,.674,0,3,1.000,5,715,3.74,45.2,0,2,0,0,1,0,19,1.14,187,137,24,0,0,427,.600,1,0,3,1,63,1.06,.000,15.66,9,1.35,5.32,3.94,6.31,3.94,1.38,20,8,0,1,3,115,Colorado Rockies,/api/v1/teams/115,150319,Josh Fogg,/api/v1/people/150319,Josh,Fogg,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,199,35,2,96,54,32,10,1,5,57,24,4,71,1,.260,273,.320,.359,.679,0,4,1.000,11,1176,3.75,72.0,7,4,0,1,2,1,30,1.32,303,216,35,0,0,730,.620,1,0,1,0,98,1.78,.636,16.33,7,2.38,7.13,3.00,8.88,4.00,0.63,22,7,0,3,2,146,Florida Marlins,/api/v1/teams/146,488674,Burke Badenhop,/api/v1/people/488674,Burke,Badenhop,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,199,8,0,17,14,6,0,1,1,4,10,0,10,0,.233,43,.377,.349,.726,0,0,.---,2,230,3.75,12.0,0,1,0,1,0,1,5,1.67,55,36,8,0,0,129,.560,0,0,0,0,15,1.21,.000,19.17,3,0.40,3.00,7.50,7.50,4.50,0.75,8,6,0,2,0,114,Cleveland Indians,/api/v1/teams/114,425562,Vinnie Chulk,/api/v1/people/425562,Vinnie,Chulk,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,201,33,33,160,282,91,53,4,26,174,66,3,196,4,.246,798,.304,.420,.724,6,19,.760,5,3401,3.75,211.0,16,8,0,0,0,0,88,1.24,882,633,33,4,2,2150,.630,4,0,3,3,335,0.57,.667,16.12,0,2.64,7.42,2.82,8.36,3.88,1.11,0,0,0,6,8,108,Los Angeles Angels,/api/v1/teams/108,450308,Jered Weaver,/api/v1/people/450308,Jered,Weaver,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,202,21,20,158,105,59,26,3,12,87,24,1,110,1,.243,452,.282,.394,.676,0,10,1.000,8,1812,3.76,117.1,8,7,0,0,0,0,49,1.14,485,352,21,0,0,1169,.650,1,0,5,1,178,1.50,.533,15.44,0,3.63,6.67,1.84,8.44,4.53,0.92,1,1,0,7,1,119,Los Angeles Dodgers,/api/v1/teams/119,493133,Hiroki Kuroda,/api/v1/people/493133,Hiroki,Kuroda,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,203,24,0,39,22,12,3,1,3,19,4,1,30,2,.278,108,.316,.407,.723,0,0,.---,2,399,3.76,26.1,0,1,0,0,1,0,11,1.29,116,79,24,0,0,254,.640,2,0,0,0,44,1.77,.000,15.15,11,4.75,6.49,1.37,10.25,4.10,1.03,9,3,0,2,0,133,Oakland Athletics,/api/v1/teams/133,462522,Jeff Gray,/api/v1/people/462522,Jeff,Gray,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,204,49,1,115,93,42,20,1,5,62,29,4,103,2,.281,367,.333,.381,.714,3,1,.250,11,1457,3.76,93.1,5,1,0,1,0,1,39,1.41,405,280,49,0,0,928,.640,2,0,3,1,140,1.24,.833,15.61,11,2.14,5.98,2.80,9.93,4.05,0.48,31,14,1,2,4,145,Chicago White Sox,/api/v1/teams/145,425647,D.J. Carrasco,/api/v1/people/425647,D.J.,Carrasco,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,205,21,6,53,77,24,9,0,12,33,13,0,50,1,.236,212,.283,.448,.731,1,4,.800,6,919,3.77,57.1,5,3,0,0,0,0,24,1.10,227,172,21,1,1,572,.620,1,0,2,0,95,0.69,.625,16.03,7,2.54,5.18,2.04,7.85,3.77,1.88,6,0,0,1,0,133,Oakland Athletics,/api/v1/teams/133,123387,Brett Tomko,/api/v1/people/123387,Brett,Tomko,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,206,28,28,180,159,78,24,6,10,152,78,6,155,9,.246,631,.335,.350,.685,8,5,.385,8,2843,3.77,169.1,9,7,0,0,0,0,71,1.38,733,508,28,1,1,1741,.610,9,0,7,2,221,1.13,.563,16.79,0,1.95,8.08,4.15,8.24,4.15,0.53,0,0,0,10,5,112,Chicago Cubs,/api/v1/teams/112,407296,Carlos Zambrano,/api/v1/people/407296,Carlos,Zambrano,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,207,32,32,213,215,89,35,3,28,149,73,1,184,5,.245,750,.314,.412,.726,7,18,.720,22,3210,3.77,200.1,13,11,0,0,0,0,84,1.28,839,601,32,1,0,2023,.630,5,0,1,5,309,0.99,.542,16.02,0,2.04,6.69,3.28,8.27,4.00,1.26,0,0,0,5,6,145,Chicago White Sox,/api/v1/teams/145,433579,John Danks,/api/v1/people/433579,John,Danks,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,208,28,28,177,233,77,28,2,23,100,49,1,160,5,.243,658,.299,.397,.696,4,5,.556,16,2727,3.78,176.0,9,9,0,0,0,0,74,1.19,724,528,28,1,1,1677,.610,5,0,1,0,261,0.76,.500,15.49,0,2.04,5.11,2.51,8.18,3.94,1.18,0,0,0,8,4,116,Detroit Tigers,/api/v1/teams/116,132220,Jarrod Washburn,/api/v1/people/132220,Jarrod,Washburn,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,209,53,0,58,60,30,11,0,7,60,38,5,56,1,.246,228,.352,.386,.738,3,10,.769,7,1136,3.79,61.2,0,1,0,3,6,3,26,1.52,273,185,53,0,0,686,.600,1,1,6,0,88,0.97,.000,18.42,12,1.58,8.76,5.55,8.17,4.38,1.02,33,13,0,3,3,116,Detroit Tigers,/api/v1/teams/116,543634,Ryan Perry,/api/v1/people/543634,Ryan,Perry,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,210,5,5,17,33,12,7,1,2,20,6,0,30,2,.303,99,.355,.455,.810,1,0,.000,0,404,3.80,23.2,2,1,0,0,0,0,10,1.52,108,71,5,0,0,268,.660,2,0,0,1,45,0.52,.667,17.07,0,3.33,7.61,2.28,11.41,4.56,0.76,0,0,0,1,0,119,Los Angeles Dodgers,/api/v1/teams/119,132980,Eric Milton,/api/v1/people/132980,Eric,Milton,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,211,27,27,209,166,84,34,4,17,139,47,1,177,9,.263,672,.316,.402,.718,3,13,.813,17,2753,3.83,176.1,11,8,0,0,0,0,75,1.27,748,529,27,1,1,1757,.640,9,0,6,0,270,1.26,.579,15.61,0,2.96,7.09,2.40,9.03,4.29,0.87,0,0,1,9,10,108,Los Angeles Angels,/api/v1/teams/108,407793,John Lackey,/api/v1/people/407793,John,Lackey,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,212,21,4,34,62,22,12,1,7,46,16,1,45,2,.247,182,.310,.440,.750,1,5,.833,1,789,3.83,47.0,2,0,0,0,0,0,20,1.30,205,141,21,0,0,501,.630,2,0,4,0,80,0.55,1.000,16.79,5,2.88,8.81,3.06,8.62,4.21,1.34,6,5,0,2,3,158,Milwaukee Brewers,/api/v1/teams/158,429780,Chris Narveson,/api/v1/people/429780,Chris,Narveson,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,213,51,0,27,63,21,10,0,6,57,15,1,40,1,.214,187,.276,.364,.640,0,4,1.000,1,838,3.83,49.1,2,3,25,29,4,4,21,1.11,203,148,51,0,0,552,.660,1,0,3,0,68,0.43,.400,16.99,42,3.80,10.40,2.74,7.30,3.83,1.09,13,6,0,0,0,140,Texas Rangers,/api/v1/teams/140,407911,Frank Francisco,/api/v1/people/407911,Frank,Francisco,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
